,f1,acc,prec,kappa,recall
wire,0.7260061919504645,0.7440347071583514,0.7282608695652174,0.48584768938009604,0.7237654320987654
living,0.7691119691119691,0.7838033261026753,0.7697063369397218,0.5658491106834524,0.7685185185185185
temple,0.7708006279434851,0.7888647866955893,0.7843450479233227,0.5751983388138171,0.7577160493827161
tall,0.7451886066204774,0.7606652205350687,0.7434715821812596,0.5195603371462216,0.7469135802469136
tv,0.7586726998491705,0.7686189443239335,0.7407952871870398,0.5366989380590265,0.7774343122102009
350d,0.7828125,0.7989877078814173,0.7914691943127962,0.5957747456205094,0.7743431221020093
fresh,0.7441509433962264,0.754880694143167,0.7271386430678466,0.509144703986733,0.7619783616692427
pro,0.7395751376868608,0.7606652205350687,0.7532051282051282,0.5183045593300062,0.7264296754250387
lonely,0.7625000000000001,0.7801879971077368,0.7709320695102686,0.5579695060022836,0.7542503863987635
holga,0.7396825396825397,0.7628344179320318,0.758957654723127,0.522144924849256,0.7213622291021672
austria,0.7534883720930232,0.7700650759219089,0.7546583850931677,0.5380421881006952,0.7523219814241486
sf,0.7197640117994101,0.725234996384671,0.6863572433192686,0.4515100849755468,0.7565891472868217
concert,0.7294685990338164,0.7570498915401301,0.7587939698492462,0.5095931005660879,0.7023255813953488
brasil,0.7261247040252565,0.7490961677512654,0.7395498392282959,0.49477776689922204,0.7131782945736435
stop,0.7239747634069401,0.7469269703543022,0.7355769230769231,0.4904372102424174,0.7127329192546584
streets,0.7446153846153847,0.759942154736081,0.7378048780487805,0.5181852142560327,0.7515527950310559
journey,0.7472527472527473,0.767172812725958,0.7555555555555555,0.5314833635279042,0.7391304347826086
lost,0.7500000000000001,0.7686189443239335,0.7535321821036107,0.5346656039905031,0.7465007776049767
amsterdam,0.7435508345978756,0.7556037599421548,0.725925925925926,0.510388124984289,0.7620528771384136
fl,0.710236220472441,0.7339117859725235,0.7192982456140351,0.4643190946522848,0.7013996889580093
quebec,0.7139442231075698,0.7404193781634129,0.7308319738988581,0.4765853550543817,0.6978193146417445
dream,0.7758620689655172,0.7932031814895155,0.7807570977917981,0.5839297660973732,0.7710280373831776
calm,0.7882632831086439,0.806941431670282,0.802907915993538,0.6109630865801277,0.7741433021806854
xti,0.7470071827613727,0.7707881417208966,0.7659574468085106,0.5377240015816528,0.7289719626168224
streetphotography,0.7509697439875874,0.7678958785249458,0.7469135802469136,0.5336493159837008,0.7550702028081123
quiet,0.766223612197029,0.7838033261026753,0.7668231611893583,0.5651478489111266,0.765625
finland,0.74245939675174,0.7592190889370932,0.7350689127105666,0.5164330586877703,0.75
midwest,0.7106918238993711,0.7339117859725235,0.7151898734177216,0.46439125419904526,0.70625
good,0.7236737925574029,0.74765003615329,0.7323717948717948,0.4915317980272993,0.7151799687010955
army,0.7494108405341712,0.7693420101229211,0.7523659305993691,0.5357531829187832,0.7464788732394366
wave,0.7431781701444622,0.7686189443239335,0.7627677100494233,0.5329044024519987,0.7245696400625978
waterfall,0.767885532591415,0.7888647866955893,0.7802907915993538,0.574341331377038,0.755868544600939
russia,0.7409733124018838,0.7613882863340564,0.7433070866141732,0.5197977298266436,0.7386541471048513
yard,0.7535999999999999,0.777295733911786,0.7708674304418985,0.5506196908508565,0.7370892018779343
ford,0.7264150943396227,0.7483731019522777,0.7287066246056783,0.49348763197332746,0.7241379310344828
doors,0.7594740912606341,0.7751265365148229,0.749618320610687,0.5484088744791005,0.7695924764890282
metro,0.7329678935003916,0.7534345625451916,0.7323943661971831,0.5039553941352249,0.7335423197492164
shade,0.7531645569620253,0.7744034707158352,0.7603833865814696,0.5454759958539442,0.7460815047021944
malaysia,0.6789431545236189,0.7100506146059291,0.6939443535188216,0.41483079059353334,0.664576802507837
walls,0.7432646592709984,0.7657266811279827,0.7516025641025641,0.5278878795349807,0.7351097178683386
oil,0.7145110410094637,0.7382501807664498,0.7179080824088748,0.4728654909186628,0.7111459968602826
iphoneography,0.733385457388585,0.7534345625451916,0.7305295950155763,0.5040711962471174,0.7362637362637363
dry,0.750597609561753,0.7736804049168474,0.7621359223300971,0.5435369221570904,0.7394034536891679
recreation,0.7557959814528594,0.7715112075198843,0.7442922374429224,0.5412184122345116,0.7676609105180534
explored,0.7741420590582602,0.7953723788864787,0.7860615883306321,0.5871750652638241,0.7625786163522013
stripes,0.7450076804915514,0.759942154736081,0.7282282282282282,0.5184590892215531,0.7625786163522013
heart,0.7613727055067837,0.7838033261026753,0.7718446601941747,0.5638185770838542,0.7511811023622047
celebration,0.7130008176614882,0.7462039045553145,0.7414965986394558,0.48612341726927144,0.6866141732283465
dublin,0.7308917197452229,0.7556037599421548,0.7391304347826086,0.5071015987296206,0.7228346456692913
equipment,0.7164179104477612,0.725234996384671,0.6789250353606789,0.4515100849755468,0.7582938388625592
fast,0.7088402270884023,0.7404193781634129,0.7283333333333334,0.4749613753239873,0.6903633491311216
sandiego,0.6890625,0.7122198120028923,0.6816074188562596,0.4212890243056212,0.6966824644549763
atlantic,0.7302839116719243,0.7527114967462039,0.7279874213836478,0.5019837008023249,0.7325949367088608
crane,0.7642405063291138,0.7845263919016631,0.7642405063291139,0.5658383758364375,0.7642405063291139
looking,0.7351524879614767,0.7613882863340564,0.745928338762215,0.5181296601704954,0.7246835443037974
mygearandme,0.7961783439490445,0.8148951554591468,0.8012820512820513,0.6266545187659758,0.7911392405063291
airplane,0.753370340999207,0.7751265365148229,0.753968253968254,0.5467260615679368,0.7527733755942948
sweet,0.7599388379204893,0.7729573391178597,0.7341211225997046,0.5450800867388093,0.7876386687797148
finepix,0.7589498806682579,0.7809110629067245,0.7619808306709265,0.5581604754860457,0.7559429477020603
italian,0.7519142419601837,0.7657266811279827,0.7274074074074074,0.5304731607338204,0.7781299524564184
all,0.709105560032232,0.7389732465654375,0.7201309328968903,0.4724848723060976,0.6984126984126984
taiwan,0.6838407494145199,0.7071583514099783,0.6728110599078341,0.4112499645245822,0.6952380952380952
3d,0.7201870615744349,0.7404193781634129,0.7075038284839203,0.4782552497927195,0.7333333333333333
drink,0.75,0.7657266811279827,0.7286356821589205,0.5299481160873698,0.7726550079491256
nightshot,0.7619821283509343,0.7881417208966016,0.7790697674418605,0.5712680538788794,0.7456279809220986
argentina,0.732624693376942,0.7635574837310195,0.7542087542087542,0.5210108064654502,0.712241653418124
victorian,0.7549251379038613,0.7751265365148229,0.7484375,0.5472051474512768,0.7615262321144675
seat,0.7580645161290321,0.7830802603036876,0.7679738562091504,0.5615314378471605,0.7484076433121019
minolta,0.7476038338658145,0.7715112075198843,0.75,0.5388890999101049,0.7452229299363057
electric,0.7282693813625684,0.7490961677512654,0.7164869029275809,0.49534411486654883,0.7404458598726115
carolina,0.6858552631578946,0.7237888647866956,0.7091836734693877,0.4398791348600509,0.6640127388535032
interestingness,0.7634584013050572,0.7903109182935647,0.7813021702838063,0.5753230581568214,0.7464114832535885
hole,0.7639215686274509,0.7823571945047,0.7503852080123267,0.5621654709779476,0.7779552715654952
religion,0.762589928057554,0.7852494577006508,0.7632,0.5665505527983934,0.7619808306709265
run,0.7332796132151491,0.7606652205350687,0.7398373983739838,0.516261361078617,0.7268370607028753
signage,0.7224278312361214,0.7288503253796096,0.6731034482758621,0.46017780174096234,0.7795527156549521
tripod,0.7542304593070106,0.779464931308749,0.7609756097560976,0.5542589580935897,0.7476038338658147
destination,0.7464342313787639,0.7686189443239335,0.7405660377358491,0.5336928416540755,0.7523961661341853
nationalpark,0.7967479674796749,0.819233550253073,0.8112582781456954,0.6340812926905158,0.7827476038338658
look,0.7447154471544716,0.7729573391178597,0.7582781456953642,0.5404061036192879,0.731629392971246
frozen,0.7534807534807536,0.7823571945047,0.7705192629815746,0.558829233552391,0.7371794871794872
print,0.7395751376868608,0.7606652205350687,0.7264296754250387,0.5183045593300062,0.7532051282051282
friend,0.7582781456953642,0.7888647866955893,0.7842465753424658,0.571222893254848,0.7339743589743589
corner,0.7556596409055426,0.7736804049168474,0.7344461305007587,0.5452125228639239,0.7781350482315113
peaceful,0.7853152434158021,0.8054953000723066,0.7797147385103012,0.6075395464878921,0.7909967845659164
engine,0.7416602017067495,0.7592190889370932,0.7155688622754491,0.5167638828117869,0.7697262479871175
nikond40,0.7514356029532403,0.7809110629067245,0.7658862876254181,0.5556972775591866,0.7375201288244766
d70,0.7640264026402642,0.7932031814895155,0.7820945945945946,0.5801599802996658,0.7467741935483871
kent,0.7105263157894738,0.7454808387563269,0.7248322147651006,0.4835873587019247,0.6967741935483871
still,0.7512195121951218,0.7787418655097614,0.7561374795417348,0.5520159378069849,0.7463651050080775
end,0.7207207207207207,0.7534345625451916,0.7308970099667774,0.5000853326436053,0.7108239095315024
eu,0.7582236842105263,0.7874186550976139,0.7721943048576214,0.5686570299222823,0.7447495961227787
hipstamatic,0.7373493975903614,0.7635574837310195,0.7332268370607029,0.5223716186458847,0.7415185783521809
map,0.7174089068825911,0.74765003615329,0.7191558441558441,0.48945575245108663,0.715670436187399
early,0.7552000000000001,0.7787418655097614,0.7480190174326465,0.5533869721773121,0.7625201938610663
adobe,0.7321867321867322,0.7635574837310195,0.7425249169435216,0.5206096884881494,0.7221324717285945
bayarea,0.689655172413793,0.720173535791757,0.6847133757961783,0.43490646020586254,0.6946688206785138
dramatic,0.7596532702915683,0.779464931308749,0.7415384615384616,0.5561369928456206,0.778675282714055
2004,0.7526530612244898,0.7809110629067245,0.7594728171334432,0.5560559494789299,0.7459546925566343
david,0.7272727272727273,0.7613882863340564,0.7419898819561551,0.5153387393433779,0.713128038897893
company,0.7265917602996255,0.7360809833694866,0.6754874651810585,0.47433231315858804,0.7860615883306321
atlanta,0.722495894909688,0.7556037599421548,0.7321131447587355,0.5042169569183124,0.713128038897893
paul,0.749793559042114,0.7809110629067245,0.7643097643097643,0.5550632447704809,0.7358184764991896
hands,0.7328490718321227,0.7606652205350687,0.7287319422150883,0.5160967060288519,0.737012987012987
dogs,0.7345276872964168,0.7642805495300072,0.7369281045751634,0.5225681428299129,0.7321428571428571
dock,0.746774193548387,0.7729573391178597,0.7408,0.5410317384825136,0.7528455284552845
youth,0.7443729903536977,0.7700650759219089,0.7360890302066773,0.5354854655031465,0.7528455284552845
mother,0.7163179916317992,0.754880694143167,0.7379310344827587,0.5008575671920663,0.6959349593495935
noir,0.743801652892562,0.7758496023138105,0.7563025210084033,0.5446695979098961,0.7317073170731707
hike,0.7850162866449512,0.8091106290672451,0.7862969004893964,0.6133656100489868,0.7837398373983739
dutch,0.7381905524419536,0.7635574837310195,0.7271293375394322,0.5227244664380764,0.7495934959349594
waiting,0.7424960505529227,0.7642805495300072,0.7208588957055214,0.5255235092431032,0.7654723127035831
lunch,0.7378800328677074,0.7693420101229211,0.7446102819237148,0.5319707583169164,0.7312703583061889
football,0.7190827190827191,0.7519884309472162,0.7220394736842105,0.4970829114695702,0.7161500815660685
gardens,0.7681041497152156,0.7939262472885033,0.7649918962722853,0.5826835179285526,0.7712418300653595
denmark,0.7376916868442291,0.765003615328995,0.7288676236044657,0.5249125610804057,0.7467320261437909
decoration,0.7475057559478127,0.7621113521330442,0.7047756874095513,0.5241831500682342,0.795751633986928
four,0.7297959183673469,0.7606652205350687,0.7292006525285482,0.5150005880090649,0.7303921568627451
pano,0.7595141700404858,0.7852494577006508,0.7528089887640449,0.5655511167662486,0.7663398692810458
queens,0.7185813415574401,0.7360809833694866,0.6802919708029197,0.47159092693374194,0.761437908496732
flora,0.7813267813267815,0.806941431670282,0.7819672131147541,0.6085114548733439,0.7806873977086743
artwork,0.7429492344883158,0.7693420101229211,0.7317460317460317,0.5338578234505406,0.7545008183306056
palace,0.740432612312812,0.7744034707158352,0.7529610829103215,0.5410417756901987,0.7283142389525368
facade,0.7395091053048298,0.7621113521330442,0.7151607963246555,0.5210800478702073,0.7655737704918033
magic,0.772914946325351,0.8011569052783803,0.778702163061564,0.5960834458200093,0.7672131147540984
sooc,0.7132169576059849,0.7505422993492408,0.7234401349072512,0.49256558355994806,0.7032786885245902
branch,0.7776866283839213,0.8040491684743312,0.7783251231527094,0.6025090757527067,0.7770491803278688
cliff,0.7904382470119523,0.8098336948662328,0.7689922480620155,0.6166289861029866,0.8131147540983606
flickraward,0.7950617283950617,0.8199566160520607,0.7970297029702971,0.6345218878052974,0.7931034482758621
pub,0.7421383647798743,0.7628344179320318,0.7119155354449472,0.523324947827019,0.7750410509031199
salt,0.7124394184168013,0.7425885755603759,0.7011128775834659,0.4795651732710944,0.7241379310344828
barcelona,0.7465808527755431,0.7722342733188721,0.7318611987381703,0.5399041249100973,0.7619047619047619
mass,0.7201986754966887,0.7556037599421548,0.725,0.5032707658565199,0.7154605263157895
danger,0.7333333333333333,0.7570498915401301,0.7085889570552147,0.5107249501973155,0.7598684210526315
relax,0.741554054054054,0.7787418655097614,0.7621527777777778,0.5483749103575453,0.7220394736842105
halloween,0.732463295269168,0.7628344179320318,0.7253634894991923,0.5195129288247332,0.7397034596375618
coastal,0.7408610885458976,0.7693420101229211,0.7296,0.5331326926801083,0.7524752475247525
painted,0.7259729944400316,0.7505422993492408,0.6987767584097859,0.4976770187512436,0.7553719008264462
southamerica,0.7186721991701245,0.754880694143167,0.7216666666666667,0.5015103427377554,0.715702479338843
baltimore,0.714872637633525,0.7490961677512654,0.7107843137254902,0.490870377502013,0.71900826446281
architectural,0.7423868312757202,0.7736804049168474,0.739344262295082,0.5405876390959888,0.7454545454545455
dynamic,0.7371847030105778,0.7664497469269703,0.7259615384615384,0.5271254315012592,0.7487603305785124
louisiana,0.684954280964256,0.7259580621836587,0.6889632107023411,0.44248640404012474,0.6809917355371901
seaside,0.7169491525423729,0.7584960231381056,0.7356521739130435,0.5065937469958022,0.6991735537190082
chain,0.7438016528925621,0.7758496023138105,0.7425742574257426,0.5445738286901598,0.7450331125827815
alabama,0.6744186046511628,0.7165582067968185,0.6766666666666666,0.423463202358316,0.6721854304635762
f18,0.7289407839866556,0.765003615328995,0.7344537815126051,0.5215587302026596,0.7235099337748344
newengland,0.6823925863521483,0.7274041937816341,0.6946826758147513,0.4437647555840518,0.6705298013245033
george,0.7225481978206203,0.7606652205350687,0.7317487266553481,0.5121807488648316,0.7135761589403974
landscapes,0.813758389261745,0.8394793926247288,0.8234295415959253,0.6727506443175351,0.8043117744610282
18,0.7193877551020409,0.7613882863340564,0.7382198952879581,0.5120754353892043,0.7014925373134329
umbrella,0.7126050420168066,0.7527114967462039,0.7210884353741497,0.4956526746127714,0.7043189368770764
underground,0.7339300244100895,0.7635574837310195,0.7192982456140351,0.5213362842255336,0.7491694352159468
automobile,0.7051070840197693,0.7411424439624006,0.6993464052287581,0.47446487367770773,0.7109634551495017
flags,0.7284768211920529,0.7628344179320318,0.7260726072607261,0.5179546034174956,0.7308970099667774
gas,0.7233009708737864,0.7527114967462039,0.7039370078740157,0.5000771573947436,0.7437603993344426
class,0.7293540474243664,0.7606652205350687,0.7170418006430869,0.5149502259566736,0.7420965058236273
camping,0.7535269709543568,0.7852494577006508,0.7516556291390728,0.5632664084371515,0.7554076539101497
neighborhood,0.7363344051446946,0.7628344179320318,0.7122861586314152,0.5212745075277079,0.762063227953411
illustration,0.7171314741035857,0.7433116413593637,0.6880733944954128,0.48295362995586366,0.7487520798668885
composition,0.773067331670823,0.8026030368763557,0.7711442786069652,0.5984051464182805,0.775
highdynamicrange,0.7766830870279146,0.8033261026753434,0.7653721682847896,0.6010410502134916,0.7883333333333333
maine,0.6891891891891893,0.7339117859725235,0.6986301369863014,0.45664651019780667,0.68
10,0.7201986754966887,0.7556037599421548,0.7154605263157895,0.5032707658565199,0.725
az,0.6694843617920542,0.7172812725958062,0.678082191780822,0.42255437249120886,0.66110183639399
skies,0.7546558704453441,0.7809110629067245,0.7327044025157232,0.5570667081009263,0.7779632721202003
nikond300,0.7634228187919463,0.7960954446854663,0.7672849915682968,0.5842694233799015,0.7595993322203672
full,0.6992417860151643,0.7418655097613883,0.7045840407470289,0.47317209022415196,0.6939799331103679
dome,0.742714404662781,0.7765726681127982,0.7396351575456053,0.5452763634622444,0.745819397993311
logo,0.7554179566563467,0.7715112075198843,0.7031700288184438,0.5432456950790752,0.8160535117056856
edinburgh,0.7034596375617792,0.7396963123644251,0.6931818181818182,0.47159174125952796,0.7140468227424749
mm,0.7362171331636981,0.7751265365148229,0.7469879518072289,0.5403208999648383,0.725752508361204
standing,0.722591362126246,0.7584960231381056,0.7166392092257001,0.5087890562691014,0.7286432160804021
filter,0.7562604340567611,0.7888647866955893,0.7537437603993344,0.5700396064903539,0.7587939698492462
pic,0.7673469387755103,0.7939262472885033,0.7472178060413355,0.5826428647818155,0.7885906040268457
marina,0.7245873153779322,0.7707881417208966,0.7513513513513513,0.5287286635213535,0.6996644295302014
hongkong,0.7022428460943543,0.7216196673897325,0.6513629842180775,0.4438502394518459,0.761744966442953
korea,0.6788685524126457,0.7208966015907448,0.6732673267326733,0.4320956921918184,0.6845637583892618
pine,0.7760942760942762,0.8076644974692697,0.7774030354131535,0.6075273061683455,0.7747899159663866
lifestyle,0.7336601307189542,0.7642805495300072,0.7138314785373608,0.5225388178531414,0.7546218487394958
ceiling,0.7144046627810158,0.7519884309472162,0.7079207920792079,0.49526782664764213,0.7210084033613445
race,0.697278911564626,0.7425885755603759,0.7056798623063684,0.47343473601577724,0.6890756302521008
islands,0.7531172069825437,0.7852494577006508,0.7438423645320197,0.5631502876341257,0.7626262626262627
pavement,0.7233691164327002,0.7577729573391179,0.7098865478119936,0.5080732244162083,0.7373737373737373
steam,0.7327227310574521,0.7678958785249458,0.7248764415156508,0.5276533807442968,0.7407407407407407
waterfront,0.7252747252747254,0.765003615328995,0.7283531409168081,0.5199747532191248,0.7222222222222222
stand,0.7298804780876496,0.754880694143167,0.6918429003021148,0.5067640997208934,0.7723440134907251
