,f1,acc,prec,kappa,recall
smith,0.591857001,0.702819957,0.504230118,0.369109259,0.716346154
wyoming,0.591133005,0.699927693,0.500834725,0.366070709,0.721153846
emergency,0.623481781,0.731019523,0.538461538,0.422261651,0.740384615
mac,0.609117362,0.708604483,0.510569106,0.390337708,0.754807692
artdeco,0.655172414,0.754157628,0.566666667,0.47130531,0.776442308
course,0.592885375,0.702096891,0.502512563,0.369754647,0.722891566
1022mm,0.611165524,0.712942878,0.514851485,0.396025358,0.751807229
loop,0.613254204,0.717281273,0.520134228,0.401512728,0.746987952
support,0.589353612,0.687635575,0.486656201,0.354942637,0.746987952
croatia,0.615847543,0.723065799,0.527491409,0.408691313,0.739759036
bayern,0.634595701,0.74186551,0.551601423,0.44194224,0.746987952
g,0.581532417,0.69197397,0.490878939,0.350721399,0.713253012
spa,0.575024201,0.682574114,0.479806139,0.337264097,0.717391304
windmill,0.604288499,0.706435286,0.506535948,0.384472201,0.748792271
marker,0.639684107,0.736080983,0.540901503,0.442219784,0.782608696
urlaub,0.642929807,0.746203905,0.555360281,0.4535609,0.763285024
courtyard,0.655282818,0.766449747,0.586998088,0.482272808,0.741545894
pipes,0.608439647,0.711496746,0.512396694,0.392497498,0.748792271
tilt,0.628742515,0.731019523,0.535714286,0.427661747,0.760869565
ecology,0.637623762,0.735357918,0.540268456,0.439660727,0.777777778
battle,0.639839034,0.741142444,0.548275862,0.446467262,0.768115942
nationalregisterofhistoricplaces,0.646153846,0.750542299,0.561497326,0.460203843,0.760869565
aged,0.579512195,0.688358641,0.48608838,0.346172451,0.717391304
playa,0.643073812,0.744757773,0.553043478,0.452499588,0.768115942
10millionphotos,0.638506876,0.733911786,0.53807947,0.439354382,0.785024155
floating,0.608,0.716558207,0.517887564,0.396377839,0.736077482
istanbul,0.632093933,0.72812726,0.530377668,0.428808689,0.782082324
shoe,0.599229287,0.699204628,0.4976,0.374170024,0.753026634
exhibit,0.593495935,0.71077368,0.511383538,0.377885937,0.707021792
coat,0.590998043,0.697758496,0.49589491,0.365005404,0.731234867
suffolk,0.622176591,0.733911786,0.540106952,0.424047367,0.733656174
protection,0.592242195,0.688358641,0.486024845,0.358983403,0.757869249
rue,0.657084189,0.758496023,0.570409982,0.477260382,0.774818402
province,0.60774578,0.714389009,0.515151515,0.39438737,0.740920097
hudson,0.604878049,0.707158351,0.505709625,0.386150452,0.752427184
stack,0.576335878,0.678958785,0.474842767,0.336389573,0.733009709
clay,0.620289855,0.715835141,0.515248796,0.407965553,0.779126214
cart,0.604330709,0.709327549,0.508278146,0.38731938,0.745145631
oh,0.618110236,0.71945047,0.51986755,0.408656516,0.762135922
stlouis,0.618473896,0.725234996,0.52739726,0.413624739,0.747572816
crossprocessed,0.626482213,0.726681128,0.528333333,0.422474249,0.769417476
d800,0.606237817,0.707881417,0.506514658,0.388041033,0.754854369
stick,0.595870206,0.702819957,0.500826446,0.373988288,0.735436893
tiger,0.598626104,0.704266088,0.50247117,0.377800682,0.740291262
growth,0.615234375,0.715112075,0.513866232,0.40272014,0.766423358
backlit,0.623781676,0.720896602,0.520325203,0.415566416,0.778588808
bride,0.662626263,0.758496023,0.566493955,0.482864474,0.798053528
five,0.57006673,0.673897325,0.468652038,0.326662932,0.727493917
canoneos,0.591715976,0.700650759,0.496688742,0.368786945,0.731707317
telephoto,0.607449857,0.702819957,0.499215071,0.385938265,0.775609756
parkinglot,0.612576065,0.723788865,0.524305556,0.407275518,0.736585366
stockphoto,0.57613967,0.684020246,0.47826087,0.340676352,0.724390244
information,0.599605523,0.706435286,0.502479339,0.381250331,0.743276284
layers,0.628516004,0.723065799,0.520900322,0.422416002,0.792176039
orangecounty,0.591219512,0.69703543,0.491883117,0.365781717,0.740831296
empire,0.632231405,0.742588576,0.547406082,0.441454278,0.748166259
d3,0.592079208,0.702096891,0.49750416,0.370538614,0.731051345
taipei,0.573896353,0.678958785,0.47235387,0.334931961,0.731051345
photowalk,0.601609658,0.713665944,0.511111111,0.388880706,0.731051345
alcohol,0.580838323,0.696312364,0.48989899,0.355360674,0.713235294
naked,0.624127617,0.727404194,0.52605042,0.421723347,0.767156863
suit,0.600985222,0.707158351,0.50247117,0.383427286,0.74754902
canon50d,0.600382409,0.697758496,0.492163009,0.375715165,0.769607843
colorimage,0.596116505,0.699204628,0.493569132,0.372555178,0.75245098
grafitti,0.620758483,0.725234996,0.522689076,0.416996881,0.764127764
parque,0.657786885,0.758496023,0.564147627,0.479020845,0.788697789
flats,0.590457256,0.702096891,0.495826377,0.369493821,0.72972973
rescue,0.629258517,0.732465654,0.531302876,0.430902175,0.771498771
statues,0.65738758,0.768618944,0.582542694,0.487032074,0.754299754
gift,0.621900826,0.735357918,0.536541889,0.426160596,0.73955774
sail,0.62295082,0.733911786,0.53427065,0.425987039,0.746928747
hiver,0.632426989,0.736080983,0.534923339,0.437036831,0.773399015
hood,0.599412341,0.704266088,0.497560976,0.380223587,0.753694581
sheffield,0.603174603,0.71077368,0.504983389,0.388891344,0.748768473
suburban,0.617332035,0.715835141,0.510466989,0.406696293,0.780788177
uniform,0.589430894,0.707881417,0.501730104,0.373292834,0.714285714
canon400d,0.619521912,0.723788865,0.52006689,0.414915012,0.766009852
metropolis,0.647242456,0.754880694,0.56036036,0.466262069,0.766009852
religious,0.659793814,0.761388286,0.567375887,0.483454097,0.78817734
junk,0.574488802,0.684020246,0.475040258,0.340270432,0.726600985
wonder,0.614017769,0.717281273,0.512355848,0.404519351,0.766009852
machinery,0.606425703,0.716558207,0.511864407,0.396545813,0.743842365
mygearandmebronze,0.652395515,0.753434563,0.556521739,0.470003585,0.78817734
bug,0.594274432,0.702819957,0.495065789,0.374338332,0.743209877
years,0.619433198,0.72812726,0.524871355,0.418448758,0.755555556
popular,0.567279768,0.676789588,0.46656051,0.328012444,0.72345679
architettura,0.649294245,0.766449747,0.579457364,0.478011365,0.738271605
patio,0.619747899,0.738250181,0.539305302,0.426880782,0.728395062
basin,0.622754491,0.726681128,0.522613065,0.420553849,0.77037037
1020,0.612774451,0.71945047,0.514237856,0.405224585,0.758024691
strand,0.615698267,0.727404194,0.52339688,0.414500953,0.747524752
tim,0.592300099,0.701373825,0.492610837,0.37157597,0.742574257
tuscany,0.591044776,0.702819957,0.494176373,0.371438018,0.735148515
deco,0.630165289,0.741142444,0.540780142,0.439302313,0.754950495
age,0.588351431,0.698481562,0.489326765,0.365489539,0.737623762
kings,0.604887984,0.71945047,0.51384083,0.397806262,0.735148515
odd,0.594974874,0.708604483,0.500846024,0.379728832,0.732673267
flame,0.573146293,0.69197397,0.481481481,0.34558505,0.707920792
charlotte,0.57795432,0.692697035,0.482587065,0.350852663,0.72029703
services,0.583926755,0.704266088,0.494827586,0.36587299,0.712158809
suomi,0.619662363,0.723065799,0.516556291,0.415262012,0.774193548
corridor,0.591520165,0.714389009,0.507092199,0.381174408,0.709677419
go,0.592079208,0.702096891,0.491776316,0.372469983,0.743781095
workers,0.57312253,0.687635575,0.475409836,0.342845452,0.721393035
brunette,0.621319797,0.730296457,0.524871355,0.422668471,0.76119403
global,0.547783251,0.668112798,0.453507341,0.303104755,0.691542289
noche,0.67230444,0.775849602,0.584558824,0.507739895,0.791044776
prague,0.655355249,0.765003615,0.57116451,0.482889537,0.768656716
candy,0.639917695,0.74692697,0.545614035,0.453665705,0.773631841
swim,0.615859938,0.730296457,0.525483304,0.417382996,0.743781095
ir,0.631895687,0.734634852,0.529411765,0.436338316,0.78358209
danmark,0.625386997,0.737527115,0.534391534,0.432260231,0.753731343
vanishingpoint,0.636178862,0.741142444,0.537800687,0.445526259,0.778606965
lit,0.628742515,0.731019523,0.524126456,0.430740769,0.78553616
suburb,0.602020202,0.715112075,0.505942275,0.392387532,0.743142145
wwii,0.614107884,0.731019523,0.525754885,0.416486141,0.738154613
grunge,0.594059406,0.703543022,0.492610837,0.375800848,0.748129676
ships,0.603141361,0.725958062,0.519855596,0.401959252,0.718204489
stormy,0.638722555,0.738250181,0.531561462,0.44628973,0.8
lincolnshire,0.611909651,0.726681128,0.519163763,0.411185774,0.745
plymouth,0.602551521,0.707158351,0.495961228,0.387234336,0.7675
soldier,0.648187633,0.761388286,0.565055762,0.473509957,0.76
cheshire,0.625922023,0.743311641,0.540983607,0.437783633,0.7425
on,0.601577909,0.707881417,0.496742671,0.386791811,0.7625
sacramento,0.584428716,0.702819957,0.490662139,0.366025829,0.7225
floral,0.625766871,0.735357918,0.529411765,0.431371844,0.765
canonef24105mmf4lisusm,0.598598599,0.710050615,0.499165275,0.385447083,0.7475
environmental,0.591355599,0.699204628,0.487055016,0.370189624,0.7525
handmade,0.631914894,0.749819234,0.55,0.448724684,0.7425
delaware,0.599799398,0.711496746,0.500837521,0.387721068,0.7475
ivy,0.634854772,0.745480839,0.54159292,0.448268359,0.766917293
gear,0.575638507,0.687635575,0.473344103,0.346279592,0.73433584
ricoh,0.582677165,0.693420101,0.479740681,0.357563089,0.741854637
garbage,0.601593625,0.71077368,0.499173554,0.389230046,0.756892231
carpet,0.604508197,0.720896602,0.511265165,0.399751732,0.739348371
picturesque,0.659229209,0.757049892,0.553662692,0.480918486,0.814536341
days,0.598626104,0.704266088,0.491935484,0.38148006,0.764411028
bravo,0.622087133,0.730296457,0.522108844,0.424134039,0.769423559
toilet,0.546733668,0.673897325,0.45561139,0.307634927,0.683417085
urbandecay,0.595744681,0.711496746,0.499151104,0.38425445,0.738693467
basket,0.606924644,0.720896602,0.510273973,0.402359047,0.748743719
works,0.590457256,0.702096891,0.488486842,0.372007979,0.746231156
bluehour,0.664589823,0.766449747,0.566371681,0.493578312,0.804020101
patrick,0.648760331,0.754157628,0.550877193,0.468692374,0.788944724
banner,0.613800206,0.728850325,0.520069808,0.415162638,0.748743719
instagram,0.593253968,0.703543022,0.490163934,0.375864058,0.751256281
build,0.581027668,0.693420101,0.478827362,0.356215938,0.738693467
typography,0.592741935,0.707881417,0.494949495,0.378573526,0.738693467
rotterdam,0.601427115,0.717281273,0.506003431,0.394219491,0.74120603
cumbria,0.645093946,0.754157628,0.551785714,0.465144901,0.77638191
abandon,0.575230297,0.699927693,0.485319516,0.355340349,0.706030151
rice,0.628755365,0.749819234,0.548689139,0.446090484,0.736180905
ladies,0.606181456,0.714389009,0.502479339,0.396749447,0.763819095
perfect,0.599400599,0.710050615,0.497512438,0.38679117,0.753768844
xt,0.601384768,0.708604483,0.495114007,0.387997325,0.765743073
brisbane,0.587878788,0.704989154,0.490725126,0.37187308,0.732997481
hong,0.589211618,0.713665944,0.500881834,0.379774273,0.715365239
lisbon,0.633744856,0.742588576,0.535652174,0.445382922,0.77581864
d5100,0.584,0.699204628,0.484245439,0.363728658,0.735516373
nebraska,0.606307223,0.720173536,0.508532423,0.401456042,0.750629723
cc,0.606438214,0.725958062,0.51590106,0.40600391,0.735516373
greenery,0.623350254,0.731742589,0.522108844,0.426956956,0.773299748
18200,0.597771023,0.712942878,0.5,0.387603297,0.743073048
jumping,0.626104024,0.724511931,0.512038523,0.424669246,0.805555556
teeth,0.587383661,0.711496746,0.49737303,0.376568839,0.717171717
du,0.632696391,0.749819234,0.545787546,0.450203021,0.752525253
near,0.578690127,0.688358641,0.472089314,0.350842114,0.747474747
ranch,0.564315353,0.696312364,0.478873239,0.342439515,0.686868687
tide,0.646443515,0.75560376,0.551785714,0.467972794,0.78030303
rochester,0.573721163,0.692697035,0.475873544,0.348984725,0.722222222
vacant,0.597137014,0.715112075,0.500857633,0.389126058,0.739240506
winner,0.608606557,0.723788865,0.511187608,0.406942832,0.751898734
force,0.617435897,0.730296457,0.518965517,0.420529641,0.762025316
crew,0.604698672,0.720173536,0.506849315,0.400377774,0.749367089
southaustralia,0.56547619,0.68329718,0.464926591,0.334185541,0.721518987
palms,0.643962848,0.750542299,0.543554007,0.461878022,0.789873418
2002,0.618,0.723788865,0.50990099,0.416540765,0.784263959
v,0.594923858,0.711496746,0.495769882,0.384508565,0.743654822
trailer,0.599616858,0.697758496,0.481538462,0.379495777,0.794416244
derbyshire,0.624217119,0.739696312,0.530141844,0.434536992,0.758883249
palmtree,0.630480167,0.744034707,0.535460993,0.443961376,0.766497462
renovation,0.613924051,0.735357918,0.525270758,0.421201283,0.73857868
alien,0.599388379,0.715835141,0.5,0.392414105,0.748091603
chelsea,0.610441767,0.71945047,0.504145937,0.406089584,0.773536896
florence,0.607438017,0.725234996,0.511304348,0.407370821,0.748091603
seoul,0.589769308,0.704266088,0.486754967,0.374358345,0.748091603
edmonton,0.570837642,0.699927693,0.480836237,0.35235055,0.702290076
1960s,0.58436214,0.707881417,0.490500864,0.371633704,0.72264631
trucks,0.628282828,0.733911786,0.520938023,0.434461424,0.791348601
1000d,0.626530612,0.735357918,0.522998296,0.433778768,0.781170483
through,0.582755203,0.695589299,0.477272727,0.36106493,0.748091603
dave,0.613659531,0.725958062,0.511904762,0.414058387,0.765903308
catchycolors,0.596673597,0.71945047,0.504393673,0.39244032,0.730279898
mouth,0.607966457,0.729573391,0.516014235,0.41140498,0.739795918
welcome,0.568527919,0.692697035,0.472175379,0.344982911,0.714285714
capitol,0.607781283,0.730296457,0.516994633,0.411775907,0.737244898
statepark,0.64476386,0.749819234,0.5395189,0.462794442,0.801020408
lagoon,0.63684771,0.753434563,0.546617916,0.457796086,0.762755102
slow,0.639751553,0.748373102,0.538327526,0.456766769,0.788265306
czech,0.609158679,0.734634852,0.52285192,0.416455025,0.729591837
ski,0.611398964,0.728850325,0.514834206,0.414223319,0.75255102
bianco,0.646186441,0.758496023,0.552536232,0.470748776,0.778061224
soleil,0.64556962,0.757049892,0.550359712,0.469037227,0.780612245
am,0.589303734,0.70571222,0.487479132,0.375227125,0.744897959
morocco,0.586102719,0.702819957,0.484193012,0.369924679,0.742346939
natura,0.651851852,0.762111352,0.556962025,0.479029246,0.785714286
thanksgiving,0.596421471,0.706435286,0.488599349,0.382916338,0.765306122
availablelight,0.573412698,0.689081706,0.469155844,0.347297831,0.737244898
pillars,0.66025641,0.770065076,0.566972477,0.493498776,0.79028133
pont,0.676086957,0.784526392,0.587901701,0.52003885,0.795396419
marsh,0.651308901,0.759219089,0.55141844,0.476491872,0.795396419
study,0.590862944,0.708604483,0.48989899,0.379169187,0.744245524
president,0.611987382,0.73318872,0.519642857,0.418306807,0.744245524
award,0.583592939,0.710050615,0.491258741,0.373016026,0.718670077
honolulu,0.602215509,0.714389009,0.495854063,0.395019153,0.766666667
locomotive,0.628982528,0.738973247,0.524871355,0.439608988,0.784615385
streetlight,0.643237487,0.757772957,0.550091075,0.467720644,0.774358974
sanjose,0.571717172,0.693420101,0.471666667,0.349299244,0.725641026
roses,0.641949153,0.75560376,0.546931408,0.464807793,0.776923077
palmtrees,0.641744548,0.750542299,0.539267016,0.460796778,0.792307692
photoshoot,0.613800206,0.728850325,0.512908778,0.417087308,0.764102564
highrise,0.649890591,0.768618944,0.565714286,0.482756203,0.763496144
cheese,0.598963731,0.720173536,0.501736111,0.396231332,0.742930591
singer,0.609808102,0.735357918,0.520947177,0.418274469,0.735218509
mining,0.555879495,0.66955893,0.446875,0.316861348,0.735218509
billboard,0.63559322,0.751265365,0.540540541,0.455513057,0.771208226
bass,0.594039054,0.714389009,0.494863014,0.387096702,0.742930591
illumination,0.653927813,0.76428055,0.556962025,0.483288102,0.791773779
lamppost,0.661588683,0.775126537,0.573584906,0.499074696,0.781491003
1950s,0.590030519,0.708604483,0.488215488,0.378899368,0.745501285
blues,0.585714286,0.706435286,0.485617597,0.373007631,0.737789203
test,0.593117409,0.709327549,0.488333333,0.382811355,0.755154639
sarah,0.610827375,0.724511931,0.505922166,0.411483446,0.770618557
centro,0.648947951,0.770788142,0.568932039,0.483741929,0.755154639
protest,0.621938232,0.743311641,0.529945554,0.436359796,0.75257732
arab,0.582904222,0.707158351,0.48542024,0.371000073,0.729381443
coal,0.603465851,0.718727404,0.49915683,0.399939769,0.762886598
composite,0.579533941,0.699927693,0.476666667,0.362723054,0.739018088
challenge,0.596491228,0.717281273,0.496563574,0.392179476,0.746770026
arm,0.587639311,0.70571222,0.483333333,0.375007911,0.749354005
wife,0.60960334,0.729573391,0.511383538,0.414195434,0.754521964
musician,0.601520087,0.734634852,0.518726592,0.41010568,0.715762274
nightlife,0.639744952,0.754880694,0.5433213,0.462716893,0.777777778
memory,0.60061287,0.717281273,0.496621622,0.396311913,0.759689922
justpentax,0.606307223,0.720173536,0.5,0.404108285,0.77002584
reservoir,0.624113475,0.731742589,0.513333333,0.430289767,0.795865633
louis,0.609625668,0.736080983,0.519125683,0.419293275,0.738341969
case,0.583162218,0.706435286,0.482993197,0.371297472,0.735751295
monster,0.610932476,0.737527115,0.521023766,0.421662222,0.738341969
micro,0.570552147,0.696312364,0.471283784,0.351392999,0.722797927
pigeon,0.591286307,0.715112075,0.493079585,0.385677049,0.738341969
circular,0.596891192,0.718727404,0.497409326,0.393890539,0.74611399
topv111,0.593047035,0.712219812,0.489864865,0.385367651,0.751295337
silhouettes,0.605561277,0.723065799,0.502564103,0.405693878,0.761658031
bare,0.588822355,0.702096891,0.478119935,0.374315344,0.766233766
bee,0.605561277,0.723065799,0.501706485,0.405960481,0.763636364
olympics,0.610526316,0.732465654,0.513274336,0.417717342,0.753246753
charity,0.6125,0.731019523,0.511304348,0.418625202,0.763636364
kayak,0.64516129,0.761388286,0.550458716,0.473319177,0.779220779
andy,0.599182004,0.716558207,0.494097808,0.394913188,0.761038961
level,0.598187311,0.711496746,0.488486842,0.390364566,0.771428571
haunted,0.57989418,0.712942878,0.489285714,0.373039789,0.711688312
iso100,0.60593654,0.721619667,0.5,0.405311437,0.768831169
fortress,0.676957001,0.788141721,0.588122605,0.524636896,0.797402597
boulevard,0.649462366,0.76428055,0.55412844,0.479703187,0.784415584
tags,0.586481113,0.699204628,0.475040258,0.369937183,0.766233766
porch,0.623655914,0.74692697,0.532110092,0.441399128,0.753246753
pollution,0.628687691,0.736080983,0.515859766,0.438778063,0.8046875
decorations,0.638388123,0.753434563,0.538461538,0.460937045,0.783854167
sommer,0.609341826,0.733911786,0.514336918,0.417845402,0.747395833
busy,0.603970742,0.725958062,0.504363002,0.406704495,0.752604167
woodland,0.646121148,0.759219089,0.545780969,0.472842529,0.791666667
tours,0.610458911,0.736080983,0.517179024,0.42055312,0.744791667
puppy,0.626430801,0.740419378,0.521663778,0.439573464,0.783854167
guide,0.57262278,0.704266088,0.478184991,0.35974179,0.713541667
5dmkii,0.596094553,0.715835141,0.491525424,0.391845759,0.757180157
trek,0.614420063,0.73318872,0.512195122,0.42260708,0.767624021
fantastic,0.599182004,0.716558207,0.492436975,0.395479949,0.765013055
arms,0.58677686,0.71077368,0.485470085,0.378869435,0.74151436
swan,0.631016043,0.750542299,0.53442029,0.451741005,0.770234987
wharf,0.594249201,0.724511931,0.501798561,0.396243559,0.72845953
newport,0.596673597,0.71945047,0.495682211,0.394988567,0.749347258
container,0.569416499,0.690527838,0.463175123,0.347149368,0.738903394
wien,0.626506024,0.753434563,0.538606403,0.449701574,0.748691099
yashica,0.596491228,0.717281273,0.492333901,0.393542823,0.756544503
rare,0.604796663,0.725958062,0.502599653,0.408045906,0.759162304
playground,0.571719227,0.695589299,0.467554077,0.353296865,0.735602094
nashville,0.59375,0.718004338,0.493079585,0.391290707,0.746073298
vert,0.634819533,0.751265365,0.533928571,0.456249871,0.782722513
novascotia,0.592441267,0.711496746,0.485762144,0.385401109,0.759162304
latinamerica,0.57591623,0.707158351,0.479930192,0.365663148,0.719895288
silence,0.595310907,0.712942878,0.487479132,0.389323836,0.764397906
brush,0.598598599,0.710050615,0.484602917,0.390721456,0.782722513
hdri,0.588477366,0.71077368,0.48392555,0.381162368,0.750656168
gates,0.611764706,0.737527115,0.516245487,0.423589224,0.750656168
boot,0.565762004,0.699204628,0.469670711,0.350088112,0.711286089
crash,0.58728557,0.704266088,0.47704918,0.375481516,0.763779528
e500,0.611814346,0.733911786,0.511463845,0.421016348,0.761154856
cuba,0.56876939,0.698481562,0.469283276,0.352613128,0.721784777
auckland,0.562947799,0.691250904,0.460636516,0.341994337,0.723684211
slope,0.64893617,0.761388286,0.544642857,0.478065461,0.802631579
visitor,0.570539419,0.700650759,0.470890411,0.356217646,0.723684211
lightning,0.6,0.71077368,0.483870968,0.393288002,0.789473684
canoneos450d,0.622881356,0.742588576,0.521276596,0.438543434,0.773684211
spiral,0.623794212,0.746203905,0.526220615,0.442068871,0.765789474
farming,0.591194969,0.718004338,0.491289199,0.389260164,0.742105263
francia,0.667410714,0.784526392,0.579457364,0.513423722,0.786842105
passage,0.604796663,0.725958062,0.500863558,0.408572231,0.763157895
g9,0.56810982,0.704266088,0.474426808,0.356327686,0.707894737
fotos,0.611231102,0.739696312,0.518315018,0.42488027,0.744736842
desk,0.60898138,0.74186551,0.520599251,0.424493564,0.733509235
wagon,0.608163265,0.722342733,0.495840266,0.409777035,0.786279683
stairway,0.615384615,0.74692697,0.527306968,0.434542167,0.73878628
smalltown,0.573234984,0.707158351,0.477192982,0.363799924,0.7176781
prairie,0.582120582,0.709327549,0.480274443,0.374287026,0.73878628
brian,0.623294858,0.740419378,0.517421603,0.437656514,0.783641161
feathers,0.638709677,0.757049892,0.539019964,0.464973081,0.783641161
lx3,0.622641509,0.739696312,0.516521739,0.436489001,0.783641161
snake,0.638023631,0.756326826,0.538043478,0.463766615,0.783641161
vision,0.554,0.677512654,0.44605475,0.323873539,0.730870712
entry,0.587852495,0.725234996,0.498161765,0.391638942,0.716931217
escape,0.561438561,0.682574114,0.451043339,0.335296339,0.743386243
plaque,0.620155039,0.751988431,0.533333333,0.443195543,0.740740741
candle,0.637744035,0.758496023,0.540441176,0.465282649,0.777777778
trust,0.603174603,0.728850325,0.502645503,0.409501266,0.753968254
net,0.572029443,0.70571222,0.47469459,0.361845484,0.71957672
property,0.601921025,0.730296457,0.503571429,0.409523014,0.74801061
stockphotography,0.567134269,0.687635575,0.455716586,0.344894737,0.75066313
berkeley,0.556910569,0.684743312,0.451400329,0.332382633,0.726790451
vehicles,0.606189968,0.73318872,0.507142857,0.415855207,0.75331565
explorer,0.548864758,0.66955893,0.437106918,0.314079669,0.737400531
sight,0.618644068,0.739696312,0.514991182,0.432960455,0.774535809
drops,0.626708728,0.743311641,0.519163763,0.443626004,0.790450928
perth,0.594936709,0.722342733,0.493006993,0.397153041,0.75
repair,0.571138211,0.694866233,0.462171053,0.354150252,0.747340426
borough,0.626262626,0.759219089,0.541747573,0.454966017,0.742021277
frog,0.588235294,0.716558207,0.486111111,0.386351906,0.744680851
17,0.613924051,0.735357918,0.508741259,0.425411492,0.77393617
baum,0.624864865,0.749096168,0.526411658,0.446114906,0.768617021
short,0.576374745,0.699204628,0.4669967,0.362442569,0.752659574
bamboo,0.580912863,0.707881417,0.476190476,0.372941161,0.744680851
westvirginia,0.589559877,0.710050615,0.479201331,0.383275192,0.765957447
step,0.578010471,0.708604483,0.475862069,0.370771028,0.736
pakistan,0.547916667,0.686189443,0.44957265,0.324781479,0.701333333
czechrepublic,0.588490771,0.725958062,0.496336996,0.393507382,0.722666667
extreme,0.584677419,0.702096891,0.470016207,0.373289954,0.773333333
highland,0.568527919,0.692697035,0.459016393,0.35034899,0.746666667
blu,0.615548456,0.738973247,0.512411348,0.429828799,0.770666667
tshirt,0.614561028,0.739696312,0.513416816,0.429345584,0.765333333
backyard,0.59047619,0.720173536,0.489473684,0.391403572,0.744
viaje,0.619843924,0.753434563,0.53256705,0.444552801,0.741333333
stitched,0.591900312,0.715835141,0.484693878,0.389872804,0.76
adam,0.601487779,0.728850325,0.5,0.408571986,0.754666667
30,0.605042017,0.72812726,0.498269896,0.411936599,0.770053476
brother,0.588969823,0.714389009,0.482112436,0.386187663,0.756684492
italien,0.633928571,0.762834418,0.544061303,0.465514804,0.759358289
moblog,0.596491228,0.717281273,0.485714286,0.395851931,0.772727273
midlands,0.598907104,0.734634852,0.506469501,0.410345537,0.732620321
bulb,0.57378741,0.701373825,0.467226891,0.361858945,0.743315508
w,0.561983471,0.693420101,0.457912458,0.344397338,0.727272727
capture,0.592132505,0.715112075,0.483108108,0.389918066,0.764705882
weed,0.585416667,0.712219812,0.478705281,0.381380524,0.753351206
pizza,0.613756614,0.736080983,0.506993007,0.426514645,0.777479893
fur,0.625,0.744034707,0.516637478,0.443394961,0.790884718
20mm,0.579223505,0.710050615,0.475862069,0.373578337,0.739946381
nubes,0.627831715,0.750542299,0.525270758,0.450784281,0.780160858
sandy,0.592363261,0.714389009,0.481543624,0.389973993,0.769436997
tiny,0.587352626,0.721619667,0.489285714,0.389791641,0.73458445
indianapolis,0.594537815,0.720896602,0.488773748,0.396576397,0.758713137
neige,0.622459893,0.744757773,0.51687389,0.441568781,0.782258065
breathtaking,0.638253638,0.748373102,0.520338983,0.460132857,0.825268817
elegant,0.616702355,0.741142444,0.512455516,0.433244734,0.774193548
bread,0.626373626,0.754157628,0.529739777,0.452122788,0.766129032
minimalism,0.575,0.704989154,0.469387755,0.366143643,0.741935484
civil,0.602798708,0.73318872,0.502692998,0.413686137,0.752688172
mer,0.638920135,0.767895879,0.549323017,0.474523548,0.76344086
taylor,0.570837642,0.699927693,0.463865546,0.358492021,0.741935484
muslim,0.609649123,0.742588576,0.514814815,0.427193276,0.747311828
bbq,0.587136929,0.712219812,0.478040541,0.383449601,0.760752688
vacations,0.598739496,0.723788865,0.49137931,0.403108815,0.766129032
calle,0.634573304,0.758496023,0.535055351,0.463389304,0.779569892
well,0.59181532,0.718727404,0.485370052,0.392609528,0.758064516
freezing,0.602105263,0.726681128,0.493955095,0.408781858,0.770889488
moscow,0.601731602,0.733911786,0.502712477,0.413365669,0.749326146
sugar,0.571729958,0.706435286,0.469670711,0.364065915,0.730458221
abbey,0.622620381,0.756326826,0.53256705,0.450190222,0.749326146
pacificocean,0.619450317,0.739696312,0.509565217,0.43529764,0.789757412
allemagne,0.647791619,0.775126537,0.55859375,0.488742816,0.770889488
williamsburg,0.582120582,0.709327549,0.473773266,0.376666622,0.754716981
2000,0.612593383,0.737527115,0.507067138,0.426841451,0.773584906
left,0.585365854,0.704989154,0.469820555,0.377209926,0.776280323
seven,0.577002053,0.702096891,0.465231788,0.366951011,0.759459459
crossprocess,0.582822086,0.704989154,0.46875,0.374883399,0.77027027
inspiration,0.556593977,0.691250904,0.451939292,0.338706553,0.724324324
bronx,0.586580087,0.723788865,0.489169675,0.391304849,0.732432432
rough,0.592213115,0.712219812,0.47689769,0.389334878,0.781081081
sanfranciscobayarea,0.600214362,0.730296457,0.497335702,0.409582486,0.756756757
lago,0.637168142,0.762834418,0.539325843,0.469490289,0.778378378
sketch,0.583864119,0.716558207,0.480769231,0.383590334,0.743243243
discovery,0.58556701,0.709327549,0.473333333,0.380546178,0.767567568
stilllife,0.60042735,0.729573391,0.496466431,0.409303738,0.759459459
elevator,0.574445618,0.708604483,0.470588235,0.368898597,0.737127371
waterway,0.648531012,0.766449747,0.541818182,0.483619377,0.807588076
commerce,0.592190889,0.72812726,0.493670886,0.400229755,0.739837398
cooking,0.57111835,0.714389009,0.476449275,0.36945313,0.712737127
oriental,0.6,0.731019523,0.497326203,0.410120939,0.756097561
135,0.546018614,0.682574114,0.441471572,0.322419722,0.715447154
westminster,0.585094549,0.730296457,0.496226415,0.394657448,0.712737127
gps,0.572927597,0.70571222,0.467465753,0.36541538,0.739837398
teenager,0.59160696,0.711496746,0.475328947,0.388559614,0.783197832
maple,0.578338591,0.710050615,0.472508591,0.373859822,0.745257453
coach,0.605464481,0.738973247,0.507326007,0.421142334,0.750677507
eastbay,0.56448203,0.702096891,0.462738302,0.354332957,0.723577236
vessel,0.57826087,0.71945047,0.481884058,0.380427855,0.722826087
oslo,0.588607595,0.718004338,0.481034483,0.389993712,0.758152174
