,f1,acc,prec,kappa,recall
zebra,0.569014085,0.778741866,0.452914798,0.433046372,0.765151515
bigapple,0.543046358,0.750542299,0.417515275,0.392120441,0.776515152
gloucestershire,0.593406593,0.785972523,0.465517241,0.462653183,0.818181818
patrol,0.564516129,0.765726681,0.4375,0.422198496,0.795454545
5d2,0.618683002,0.819956616,0.517948718,0.506608554,0.768060837
bois,0.692667707,0.857556038,0.587301587,0.603808485,0.844106464
crowds,0.591471802,0.785249458,0.463362069,0.460515618,0.817490494
sunsets,0.630985915,0.810556761,0.501118568,0.514807019,0.851711027
beetle,0.613095238,0.812002892,0.503667482,0.496557189,0.783269962
lead,0.577968526,0.786695589,0.463302752,0.446710723,0.768060837
dia,0.672868217,0.847433116,0.568062827,0.577757585,0.825095057
salem,0.600870827,0.801156905,0.485915493,0.478156888,0.787072243
flooding,0.613372093,0.807664497,0.496470588,0.494641145,0.802281369
wright,0.598025388,0.793926247,0.474272931,0.471867928,0.809160305
like,0.559659091,0.775849602,0.445701357,0.422215454,0.751908397
eve,0.598473282,0.809833695,0.498727735,0.480337404,0.748091603
willow,0.641791045,0.826464208,0.526960784,0.534355193,0.820610687
dune,0.624277457,0.812002892,0.502325581,0.508579832,0.824427481
shield,0.580924855,0.790310918,0.46744186,0.451877504,0.767175573
hobby,0.577235772,0.774403471,0.447478992,0.440509316,0.812977099
rubyphotographer,0.711111111,0.868402025,0.608695652,0.629002827,0.854961832
activities,0.576223776,0.780911063,0.454746137,0.442363199,0.786259542
ecosystem,0.644314869,0.823571945,0.521226415,0.535549616,0.84351145
stall,0.55396619,0.751988431,0.420118343,0.405447579,0.812977099
buses,0.594059406,0.792480116,0.471910112,0.46693464,0.801526718
multiple,0.59347181,0.801879971,0.485436893,0.47093908,0.763358779
laughing,0.611445783,0.813449024,0.504975124,0.495786136,0.77480916
fluss,0.644508671,0.822125813,0.518604651,0.535040918,0.851145038
tor,0.633284242,0.819956616,0.51558753,0.522076916,0.820610687
normandie,0.650154799,0.836587129,0.546875,0.548458398,0.801526718
spokane,0.591044776,0.801879971,0.485294118,0.468388845,0.755725191
vinyl,0.595204513,0.792480116,0.472035794,0.468161738,0.805343511
tennis,0.620895522,0.816341287,0.509803922,0.507192579,0.79389313
nation,0.584022039,0.781634129,0.456896552,0.45110537,0.809160305
ishootfilm,0.56135402,0.775126537,0.445190157,0.423687458,0.759541985
iglesia,0.683076923,0.851048445,0.572164948,0.59045078,0.847328244
southside,0.55401662,0.767172813,0.434782609,0.412100026,0.763358779
newyear,0.603550296,0.806218366,0.492753623,0.483762598,0.778625954
sing,0.598784195,0.809110629,0.497474747,0.480275014,0.751908397
preston,0.583569405,0.787418655,0.463963964,0.453302355,0.786259542
access,0.562584118,0.765003615,0.433609959,0.420753513,0.800766284
logs,0.652694611,0.832248735,0.535626536,0.548973137,0.835249042
shallow,0.617647059,0.812002892,0.501193317,0.501774922,0.804597701
legend,0.629518072,0.822125813,0.518610422,0.519429448,0.800766284
reflexions,0.655589124,0.835140998,0.541147132,0.553507103,0.831417625
thursday,0.553571429,0.78308026,0.452554745,0.419585526,0.712643678
via,0.643076923,0.832248735,0.537275064,0.538928454,0.800766284
newark,0.592162554,0.79681851,0.476635514,0.467253667,0.781609195
order,0.585298197,0.783803326,0.458695652,0.453759001,0.808429119
suburbia,0.571428571,0.776572668,0.447826087,0.435490071,0.789272031
vent,0.610465116,0.806218366,0.491803279,0.491299872,0.804597701
posts,0.617429838,0.812725958,0.502403846,0.501908532,0.800766284
afrique,0.604651163,0.803326103,0.487119438,0.483707333,0.796934866
neve,0.675595238,0.842371656,0.552311436,0.578232149,0.869731801
lord,0.664688427,0.836587129,0.542372881,0.563805202,0.858237548
progress,0.573748309,0.772234273,0.443514644,0.436073582,0.812260536
pants,0.570259209,0.772234273,0.44279661,0.432277108,0.800766284
ysplix,0.674772036,0.845263919,0.559193955,0.578869632,0.850574713
inverno,0.653789004,0.831525669,0.533980583,0.549753736,0.842911877
clocktower,0.633781764,0.822848879,0.518337408,0.524473473,0.815384615
archway,0.682706767,0.847433116,0.560493827,0.58847122,0.873076923
graves,0.658461538,0.839479393,0.548717949,0.55896574,0.823076923
cemetary,0.623688156,0.818510484,0.511056511,0.511644985,0.8
trinity,0.640483384,0.82791034,0.527363184,0.534110114,0.815384615
courthouse,0.600846262,0.795372379,0.474387528,0.476099199,0.819230769
farmhouse,0.643916914,0.826464208,0.524154589,0.536982013,0.834615385
buddhism,0.6,0.803326103,0.485714286,0.479009473,0.784615385
srilanka,0.579750347,0.780911063,0.453362256,0.446743761,0.803846154
defence,0.606060606,0.793203181,0.472103004,0.480742723,0.846153846
attractive,0.564673157,0.773680405,0.442265795,0.427179147,0.780769231
schloss,0.653789004,0.831525669,0.532687651,0.549944902,0.846153846
reef,0.592805755,0.795372379,0.473563218,0.467487092,0.792307692
1750mm,0.617391304,0.809110629,0.495348837,0.500305199,0.819230769
skating,0.599713056,0.798264642,0.47826087,0.476243737,0.803846154
manor,0.632200886,0.819956616,0.513189448,0.521347527,0.823076923
camino,0.642533937,0.828633406,0.52853598,0.536633638,0.819230769
japon,0.577524893,0.785249458,0.458239278,0.446344399,0.780769231
mallorca,0.626686657,0.819956616,0.512254902,0.515737917,0.806949807
carpark,0.606060606,0.802603037,0.483870968,0.48533888,0.810810811
target,0.555844156,0.752711497,0.418786693,0.408924135,0.826254826
flames,0.567975831,0.793203181,0.466501241,0.440375669,0.725868726
crete,0.62745098,0.821402748,0.514851485,0.517278851,0.803088803
soda,0.554533509,0.754880694,0.420318725,0.408353072,0.814671815
jr,0.568990043,0.780911063,0.45045045,0.435439477,0.772200772
pines,0.654761905,0.832248735,0.532687651,0.551527587,0.849420849
page,0.526019691,0.756326826,0.413716814,0.377889337,0.722007722
viaduct,0.618287373,0.809833695,0.495348837,0.50184141,0.822393822
ttv,0.594594595,0.804772234,0.486486486,0.474257024,0.764478764
northsea,0.657738095,0.833694866,0.535108959,0.555393729,0.853281853
cleaning,0.559459459,0.76428055,0.43035343,0.417693236,0.799227799
kensington,0.577464789,0.78308026,0.454545455,0.445552123,0.791505792
tanzania,0.586894587,0.790310918,0.465011287,0.45903112,0.795366795
g10,0.636636637,0.825018077,0.520884521,0.528778518,0.818532819
ethnic,0.573446328,0.781634129,0.452115813,0.440562457,0.783783784
inlet,0.643504532,0.829356471,0.527227723,0.538401487,0.825581395
crime,0.581196581,0.787418655,0.459459459,0.451843044,0.790697674
creation,0.575886525,0.783803326,0.454138702,0.444468626,0.786821705
antiques,0.581521739,0.777295734,0.447698745,0.447689435,0.829457364
connection,0.548431105,0.760665221,0.423157895,0.404436933,0.779069767
talking,0.544198895,0.761388286,0.422746781,0.400146681,0.763565891
marathon,0.576811594,0.788864787,0.460648148,0.447827193,0.771317829
cracked,0.567832168,0.776572668,0.444201313,0.432498974,0.786821705
gary,0.594992636,0.801156905,0.479809976,0.473103443,0.782945736
price,0.543741588,0.754880694,0.416494845,0.396846042,0.782945736
harmony,0.598214286,0.804772234,0.485507246,0.478296952,0.779069767
commute,0.612005857,0.808387563,0.491764706,0.494691082,0.810077519
gm,0.55027933,0.767172813,0.430131004,0.409303621,0.763565891
urbano,0.612903226,0.809110629,0.492924528,0.495995428,0.810077519
eyefi,0.588410104,0.799710774,0.477108434,0.465418863,0.76744186
simon,0.619676946,0.812725958,0.498817967,0.504948484,0.817829457
lotus,0.606811146,0.816341287,0.505154639,0.493253127,0.759689922
sud,0.637462236,0.826464208,0.522277228,0.530577783,0.817829457
posters,0.593792173,0.782357195,0.455486542,0.463258872,0.852713178
streetlamp,0.615844544,0.81417209,0.5,0.501820006,0.80155642
gbr,0.634730539,0.823571945,0.515815085,0.526442976,0.824902724
thunderbay,0.568627451,0.777295734,0.444201313,0.433983023,0.789883268
starbucks,0.513907285,0.734634852,0.389558233,0.356044776,0.754863813
hertfordshire,0.607518797,0.811279826,0.495098039,0.491589235,0.785992218
digitalcamera,0.607902736,0.813449024,0.498753117,0.493089928,0.778210117
parkway,0.575070822,0.78308026,0.452115813,0.443544364,0.789883268
churches,0.658385093,0.840925524,0.547803618,0.560148843,0.824902724
estadosunidos,0.582608696,0.79175705,0.464203233,0.455651708,0.782101167
ile,0.645454545,0.830802603,0.52853598,0.54137674,0.828793774
costarica,0.558533145,0.773680405,0.438053097,0.421454146,0.770428016
kualalumpur,0.540027137,0.754880694,0.414583333,0.393131327,0.774319066
viagem,0.632200886,0.819956616,0.50952381,0.521985367,0.832684825
app,0.580924855,0.790310918,0.462068966,0.453170377,0.782101167
oldbuilding,0.597402597,0.798264642,0.474770642,0.474534771,0.805447471
fleur,0.647328244,0.8329718,0.532663317,0.544451463,0.824902724
southdakota,0.580265096,0.793926247,0.466824645,0.454191587,0.766536965
hazy,0.616959064,0.810556761,0.494145199,0.501240203,0.821011673
dove,0.617054264,0.821402748,0.511568123,0.506974643,0.77734375
a100,0.636363636,0.832248735,0.531413613,0.532804287,0.79296875
plateau,0.624641834,0.810556761,0.49321267,0.509700553,0.8515625
network,0.538888889,0.759942155,0.418103448,0.394406694,0.7578125
1st,0.571428571,0.789587852,0.458628842,0.442956977,0.7578125
d3s,0.626506024,0.820679682,0.509803922,0.516526269,0.8125
canoneos20d,0.607142857,0.809110629,0.490384615,0.490340376,0.796875
canonef1740mmf4lusm,0.647975078,0.836587129,0.538860104,0.54718408,0.8125
division,0.55954089,0.7780188,0.442176871,0.424810915,0.76171875
norcal,0.52883263,0.757772957,0.413186813,0.382550613,0.734375
editorial,0.544235925,0.754157628,0.414285714,0.397800824,0.79296875
search,0.549789621,0.767895879,0.428884026,0.409724835,0.765625
laundry,0.588904694,0.791033984,0.463087248,0.462341855,0.80859375
sphere,0.610526316,0.812725958,0.496332518,0.495701034,0.79296875
anna,0.642424242,0.829356471,0.524752475,0.537649519,0.828125
bakery,0.61669024,0.804049168,0.482300885,0.498444319,0.854901961
minimalist,0.597667638,0.800433839,0.475638051,0.476343343,0.803921569
canon5dmkii,0.594029851,0.803326103,0.479518072,0.473850285,0.780392157
gloves,0.526315789,0.752711497,0.406852248,0.377941385,0.745098039
hedge,0.655172414,0.840925524,0.545691906,0.557133375,0.819607843
toledo,0.626323752,0.821402748,0.509852217,0.51690065,0.811764706
vegetable,0.58739255,0.79175705,0.46275395,0.461317494,0.803921569
graff,0.564738292,0.771511208,0.435244161,0.427859993,0.803921569
naples,0.64375,0.835140998,0.535064935,0.542192604,0.807843137
mapped,0.636094675,0.822125813,0.510688836,0.527604909,0.843137255
eos7d,0.623298033,0.819956616,0.507389163,0.512988914,0.807843137
intense,0.617429838,0.812725958,0.495260664,0.503243093,0.819607843
planes,0.598561151,0.798264642,0.472727273,0.476296342,0.815686275
60,0.614916286,0.817064353,0.501240695,0.502918709,0.795275591
growing,0.596797671,0.799710774,0.473441109,0.475330648,0.807086614
wool,0.601173021,0.803326103,0.478971963,0.481695606,0.807086614
crafts,0.58345021,0.785249458,0.453159041,0.454446565,0.818897638
hellas,0.620689655,0.817064353,0.501210654,0.509021872,0.81496063
reeds,0.688172043,0.853217643,0.564231738,0.598159039,0.881889764
freeassociation,0.605143722,0.811279826,0.491400491,0.489737874,0.787401575
album,0.571843251,0.786695589,0.452873563,0.442572622,0.775590551
listed,0.621099554,0.815618221,0.498806683,0.508759491,0.822834646
actor,0.603174603,0.801156905,0.476082005,0.482837395,0.822834646
monochromatic,0.623688156,0.818510484,0.503631961,0.512903122,0.818897638
visual,0.570605187,0.784526392,0.45,0.440249796,0.779527559
nex,0.596701649,0.8054953,0.481840194,0.477971871,0.783464567
sands,0.596237337,0.798264642,0.471395881,0.474063493,0.811023622
streetlife,0.574555404,0.775126537,0.440251572,0.440435721,0.826771654
instrument,0.580736544,0.785972523,0.453539823,0.451823959,0.807086614
rachel,0.599686028,0.815618221,0.498694517,0.486215904,0.751968504
player,0.598518519,0.804049168,0.479809976,0.479206066,0.795275591
microfourthirds,0.55636896,0.780911063,0.442890443,0.423319393,0.748031496
casio,0.641627543,0.834417932,0.532467532,0.53977508,0.807086614
sunflower,0.62962963,0.826464208,0.517766497,0.523125374,0.803149606
neonsign,0.562580645,0.754880694,0.417624521,0.41953564,0.861660079
harris,0.577319588,0.792480116,0.460093897,0.451388457,0.774703557
spraypaint,0.586552217,0.791033984,0.459641256,0.460641179,0.81027668
we,0.543352601,0.771511208,0.428246014,0.405324792,0.743083004
schwarzweis,0.596125186,0.804049168,0.4784689,0.476900424,0.790513834
vineyard,0.663461538,0.848156182,0.557951482,0.569902823,0.818181818
ipod,0.55401662,0.767172813,0.426439232,0.414977693,0.790513834
fitness,0.545722714,0.777295734,0.435294118,0.410531618,0.731225296
couleurs,0.677165354,0.851771511,0.562827225,0.586056915,0.849802372
oldcity,0.65,0.838033261,0.5374677,0.55056884,0.822134387
sx70,0.574923547,0.798987708,0.46882793,0.451985245,0.743083004
g11,0.608433735,0.812002892,0.491484185,0.493795981,0.798418972
waltdisneyworld,0.55393586,0.778741866,0.438799076,0.41999068,0.750988142
reed,0.62556391,0.819956616,0.504854369,0.515810091,0.822134387
1930s,0.554149086,0.770788142,0.430131004,0.416669217,0.778656126
inglaterra,0.637223975,0.833694866,0.530183727,0.534980615,0.798418972
oneaday,0.599704579,0.804049168,0.478773585,0.480714156,0.802371542
highcontrast,0.614705882,0.810556761,0.488317757,0.500024837,0.829365079
frau,0.582582583,0.798987708,0.468599034,0.460328289,0.76984127
holes,0.604651163,0.803326103,0.47706422,0.485929813,0.825396825
penn,0.573913043,0.787418655,0.452054795,0.445682315,0.785714286
terra,0.61682243,0.822125813,0.507692308,0.507876168,0.785714286
stpetersburg,0.593245228,0.799710774,0.470862471,0.47204065,0.801587302
arctic,0.570629371,0.7780188,0.440604752,0.438008029,0.80952381
exchange,0.539295393,0.754157628,0.409465021,0.393819855,0.78968254
chaos,0.573529412,0.790310918,0.455607477,0.446592377,0.773809524
120film,0.588235294,0.802603037,0.474452555,0.468065682,0.773809524
15fav,0.637770898,0.830802603,0.52284264,0.534250952,0.817460317
fluffy,0.659375,0.842371656,0.543814433,0.562778435,0.837301587
material,0.51303155,0.743311641,0.392033543,0.360555302,0.742063492
farms,0.668769716,0.848156182,0.554973822,0.575577164,0.841269841
24105mm,0.616588419,0.822848879,0.509043928,0.507999983,0.781746032
engagement,0.558479532,0.781634129,0.44212963,0.426475192,0.757936508
mills,0.605970149,0.809110629,0.485645933,0.490022879,0.805555556
westyorkshire,0.607142857,0.809110629,0.485714286,0.491272071,0.80952381
fremont,0.550070522,0.76934201,0.426695842,0.411935715,0.773809524
dolphin,0.589506173,0.807664497,0.482323232,0.471894918,0.757936508
cropped,0.595092025,0.809110629,0.483790524,0.478719729,0.772908367
nuage,0.657492355,0.838033261,0.533498759,0.558811466,0.856573705
handle,0.58008658,0.789587852,0.454751131,0.453586048,0.800796813
spin,0.567293777,0.783803326,0.445454545,0.437218025,0.780876494
outback,0.575070822,0.78308026,0.446153846,0.445311957,0.80876494
homemade,0.581618656,0.779464931,0.443514644,0.450941164,0.844621514
feed,0.626771654,0.828633406,0.518229167,0.521807256,0.792828685
roller,0.587537092,0.798987708,0.468085106,0.465856993,0.788844622
elevated,0.56056338,0.774403471,0.433551198,0.425829528,0.792828685
noordholland,0.62202381,0.816341287,0.496437055,0.51077247,0.832669323
etsy,0.565714286,0.780187997,0.440979955,0.433915622,0.788844622
saturated,0.633385335,0.830079537,0.520512821,0.529471293,0.80876494
boulders,0.661676647,0.836587129,0.529976019,0.562556157,0.880478088
superior,0.587349398,0.801879971,0.472154964,0.467019041,0.77689243
skylight,0.592485549,0.796095445,0.464852608,0.469851316,0.816733068
jean,0.610852713,0.818510484,0.5,0.499986316,0.784860558
snack,0.563186813,0.770065076,0.429769392,0.426881426,0.816733068
silo,0.578347578,0.785972523,0.450110865,0.450117131,0.80876494
largest,0.578947368,0.79175705,0.457274827,0.453334175,0.788844622
capitalcity,0.596797671,0.799710774,0.470183486,0.476114155,0.816733068
glas,0.607929515,0.806941432,0.481395349,0.49135011,0.824701195
charlie,0.623211447,0.828633406,0.517150396,0.518272152,0.784
birch,0.603268945,0.806941432,0.479905437,0.486609135,0.812
homme,0.629107981,0.828633406,0.516709512,0.524443696,0.804
paysbas,0.584527221,0.790310918,0.455357143,0.458988796,0.816
advert,0.570644719,0.773680405,0.434237996,0.436873867,0.832
burnt,0.652996845,0.840925524,0.5390625,0.555709367,0.828
fighter,0.556328234,0.76934201,0.426439232,0.419409983,0.8
nottinghamshire,0.595488722,0.8054953,0.477108434,0.477633232,0.792
jpeg,0.611801242,0.81923355,0.5,0.50155121,0.788
mr,0.560862866,0.793926247,0.456140351,0.435362222,0.728
ferrari,0.571018651,0.783803326,0.445190157,0.441533606,0.796
mygearandmeplatinum,0.696062992,0.860448301,0.574025974,0.610737854,0.884
chill,0.622083981,0.824295011,0.508905852,0.514890245,0.8
scarborough,0.608024691,0.816341287,0.494974874,0.496141621,0.788
fujichrome,0.609794629,0.821402748,0.503916449,0.500538791,0.772
vase,0.622900763,0.821402748,0.503703704,0.514333241,0.816
cruiser,0.546511628,0.774403471,0.429223744,0.410930179,0.752
berries,0.631911532,0.831525669,0.522193211,0.528848333,0.8
se,0.615625,0.822125813,0.505128205,0.507016171,0.788
nordrheinwestfalen,0.581979321,0.795372379,0.461358314,0.458503219,0.788
babies,0.565153734,0.785249458,0.445727483,0.435850562,0.772
marco,0.663551402,0.843817787,0.541984733,0.56841941,0.855421687
londra,0.606707317,0.813449024,0.488943489,0.493566216,0.799196787
70,0.593040847,0.8054953,0.475728155,0.475269645,0.787148594
lisa,0.603076923,0.813449024,0.488778055,0.489720444,0.787148594
flor,0.669918699,0.853217643,0.56284153,0.579891273,0.827309237
arbres,0.650943396,0.839479393,0.534883721,0.553001913,0.831325301
niagara,0.538681948,0.767172813,0.418708241,0.399613337,0.75502008
earlymorning,0.628659476,0.825741142,0.51,0.522739477,0.819277108
lafayette,0.548672566,0.778741866,0.433566434,0.41549821,0.746987952
donkey,0.597243492,0.809833695,0.482673267,0.481798871,0.78313253
niedersachsen,0.602985075,0.807664497,0.479809976,0.486886151,0.81124498
program,0.546703297,0.761388286,0.415448852,0.405960311,0.799196787
eden,0.612121212,0.814895155,0.491484185,0.500004237,0.81124498
x100,0.568322981,0.798987708,0.463291139,0.445956579,0.734939759
mason,0.599695586,0.809833695,0.482843137,0.484399253,0.791164659
reflective,0.56119403,0.787418655,0.446555819,0.432874167,0.75502008
canon60d,0.619847328,0.819956616,0.5,0.510617798,0.815261044
jewish,0.594840668,0.806941432,0.47804878,0.477867472,0.787148594
falcon,0.588235294,0.797541576,0.464037123,0.466466061,0.803212851
mannequin,0.592162554,0.79681851,0.463636364,0.470372748,0.819277108
cn,0.578279267,0.783803326,0.445652174,0.449720347,0.823293173
celebrate,0.543140028,0.766449747,0.419213974,0.404147275,0.771084337
ears,0.612368024,0.81417209,0.490338164,0.499926135,0.815261044
inner,0.591549296,0.811279826,0.483375959,0.476714299,0.762096774
artificial,0.605873261,0.815618221,0.49122807,0.493949608,0.790322581
pagoda,0.650793651,0.840925524,0.536649215,0.553751881,0.826612903
gardening,0.588757396,0.798987708,0.464953271,0.467944424,0.802419355
oldfashioned,0.540616246,0.762834418,0.41416309,0.400226886,0.778225806
nationalhistoriclandmark,0.578417266,0.788141721,0.44966443,0.452016504,0.810483871
spagna,0.641269841,0.836587129,0.528795812,0.541581478,0.814516129
aerialview,0.569816643,0.779464931,0.438177874,0.438994482,0.814516129
vietnamese,0.535367545,0.757772957,0.408033827,0.392414774,0.778225806
shelf,0.538569425,0.762111352,0.412903226,0.397691938,0.774193548
button,0.52454418,0.754880694,0.402150538,0.379384702,0.754032258
earthquake,0.5375,0.785972523,0.43877551,0.407304021,0.693548387
f3556,0.614457831,0.814895155,0.490384615,0.502724811,0.822580645
rugged,0.658646617,0.835864064,0.525179856,0.559605422,0.883064516
torino,0.618461538,0.820679682,0.5,0.509713276,0.810483871
concord,0.563049853,0.784526392,0.442396313,0.433836762,0.774193548
natureza,0.62006079,0.81923355,0.497560976,0.510722362,0.822580645
mix,0.550512445,0.7780188,0.432183908,0.417447714,0.758064516
alameda,0.560113154,0.775126537,0.431372549,0.42660545,0.798387097
litter,0.59314456,0.802603037,0.470449173,0.474287266,0.802419355
greyscale,0.648148148,0.835140998,0.525,0.548106577,0.846774194
arquitetura,0.662576687,0.840925524,0.534653465,0.566168377,0.870967742
wald,0.631415241,0.828633406,0.513924051,0.527264047,0.818548387
demolished,0.610015175,0.81417209,0.489051095,0.49765314,0.810483871
manmade,0.610218978,0.806941432,0.47716895,0.494843245,0.846153846
carlzeiss,0.608,0.822848879,0.502645503,0.499980078,0.769230769
streetlights,0.622754491,0.817787419,0.494061758,0.513157417,0.842105263
greg,0.612557427,0.817064353,0.492610837,0.501947946,0.809716599
drain,0.561151079,0.779464931,0.435267857,0.429881885,0.789473684
tagged,0.592366412,0.806941432,0.475490196,0.475714633,0.785425101
tip,0.567073171,0.794649313,0.454767726,0.44303618,0.753036437
counter,0.553079948,0.753434563,0.408914729,0.410735639,0.854251012
doctor,0.55942029,0.780187997,0.435665914,0.428316572,0.781376518
anderson,0.581929556,0.802603037,0.467980296,0.462576242,0.769230769
reflejo,0.636075949,0.833694866,0.522077922,0.534865017,0.813765182
part,0.538573508,0.770788142,0.420454545,0.401699872,0.748987854
smiles,0.590909091,0.804772234,0.472154964,0.473148804,0.789473684
chick,0.602782071,0.81417209,0.4875,0.490202969,0.789473684
insel,0.641025641,0.838033261,0.530503979,0.542238391,0.809716599
southampton,0.619548872,0.817064353,0.492822967,0.509397745,0.834008097
toned,0.621329212,0.822848879,0.5025,0.514006721,0.813765182
lazio,0.640625,0.833694866,0.521628499,0.539652493,0.829959514
wonderland,0.569767442,0.785972523,0.444444444,0.442011859,0.793522267
manualfocus,0.591276252,0.817064353,0.491935484,0.479556275,0.740890688
warwickshire,0.614906832,0.820679682,0.498740554,0.506166725,0.801619433
kitten,0.598784195,0.809110629,0.479318735,0.483561063,0.79757085
af,0.602782071,0.81417209,0.4875,0.490202969,0.789473684
cola,0.55890411,0.767172813,0.422360248,0.422395679,0.825910931
mustang,0.591928251,0.802603037,0.469194313,0.473241354,0.801619433
centralpark,0.537911302,0.766449747,0.415929204,0.399123521,0.761133603
porte,0.624223602,0.825018077,0.505025126,0.518323748,0.817073171
hombre,0.587326121,0.806941432,0.473815461,0.470600379,0.772357724
solitary,0.625,0.817787419,0.492957746,0.515804741,0.853658537
wayne,0.607250755,0.812002892,0.483173077,0.494171963,0.817073171
nike,0.552706553,0.772957339,0.425438596,0.418280166,0.788617886
striped,0.566037736,0.783803326,0.440180587,0.437339015,0.792682927
dri,0.628318584,0.817787419,0.493055556,0.519374457,0.865853659
annarbor,0.590909091,0.804772234,0.471014493,0.473396964,0.792682927
andrea,0.626168224,0.826464208,0.507575758,0.52107628,0.817073171
duitsland,0.635258359,0.826464208,0.507281553,0.5307291,0.849593496
orchard,0.612850082,0.830079537,0.515235457,0.508958721,0.756097561
pleasure,0.5830721,0.807664497,0.474489796,0.466449115,0.756097561
crowded,0.557142857,0.775849602,0.429515419,0.424316398,0.792682927
beak,0.638297872,0.82791034,0.509708738,0.534639691,0.853658537
pottery,0.556040757,0.779464931,0.433106576,0.424653106,0.776422764
greenhouse,0.575851393,0.801879971,0.465,0.456026115,0.756097561
invierno,0.65511811,0.84164859,0.53470437,0.559013536,0.845528455
berge,0.648401826,0.8329718,0.518248175,0.547757068,0.865853659
hometown,0.6035313,0.821402748,0.497354497,0.494963697,0.767346939
primavera,0.703403566,0.867678959,0.583333333,0.622835607,0.885714286
sparkle,0.607361963,0.814895155,0.486486486,0.495863509,0.808163265
forum,0.645061728,0.833694866,0.518610422,0.544749354,0.853061224
bbc,0.568115942,0.784526392,0.440449438,0.440202657,0.8
anaheim,0.561728395,0.794649313,0.451612903,0.437864419,0.742857143
transparent,0.596330275,0.809110629,0.476772616,0.481428036,0.795918367
scaffolding,0.596125186,0.804049168,0.469483568,0.478913539,0.816326531
dragonfly,0.610271903,0.813449024,0.48441247,0.498304313,0.824489796
bald,0.636655949,0.836587129,0.525198939,0.537291116,0.808163265
audience,0.607518797,0.811279826,0.480952381,0.494375223,0.824489796
electrical,0.553191489,0.772234273,0.423913043,0.418841672,0.795918367
monk,0.631083203,0.830079537,0.512755102,0.528219994,0.820408163
brunswick,0.554675119,0.79681851,0.453367876,0.431449542,0.714285714
bangladesh,0.51744186,0.759942155,0.401805869,0.374816525,0.726530612
farbe,0.606606607,0.810556761,0.479809976,0.493072072,0.824489796
antwerp,0.595620438,0.799710774,0.463636364,0.476476416,0.832653061
biker,0.574018127,0.796095445,0.455635492,0.451634946,0.775510204
parents,0.581929556,0.802603037,0.465686275,0.463068436,0.775510204
mad,0.564774381,0.783803326,0.438914027,0.436272819,0.791836735
polen,0.634294385,0.825741142,0.504830918,0.529589845,0.853061224
bud,0.593508501,0.809833695,0.47761194,0.478764612,0.783673469
donna,0.650943396,0.839479393,0.529411765,0.553739982,0.844897959
grainy,0.572327044,0.803326103,0.465473146,0.453230969,0.742857143
northwales,0.626728111,0.824295011,0.502463054,0.520854927,0.832653061
1977,0.560830861,0.785972523,0.440559441,0.432954904,0.771428571
crater,0.618618619,0.816341287,0.489311164,0.508550787,0.840816327
flyer,0.559646539,0.783803326,0.437788018,0.430728651,0.775510204
hancock,0.568421053,0.792480116,0.45,0.444006472,0.771428571
espanya,0.64659271,0.838756327,0.528497409,0.548801594,0.832653061
jpg,0.642172524,0.838033261,0.527559055,0.543798265,0.820408163
only,0.546783626,0.775849602,0.425,0.413704168,0.766393443
gym,0.583703704,0.79681851,0.457076566,0.462631897,0.807377049
leicester,0.580451128,0.798264642,0.458432304,0.45977092,0.790983607
coupe,0.534883721,0.768618944,0.414414414,0.397739892,0.754098361
thinking,0.588597843,0.806941432,0.471604938,0.472429268,0.782786885
cloudscape,0.644776119,0.82791034,0.507042254,0.542028768,0.885245902
below,0.573065903,0.784526392,0.440528634,0.445894093,0.819672131
monroe,0.554896142,0.78308026,0.434883721,0.425586528,0.766393443
waters,0.645061728,0.833694866,0.517326733,0.544956454,0.856557377
sights,0.630630631,0.822125813,0.497630332,0.524265111,0.860655738
pirate,0.609794629,0.821402748,0.496143959,0.50175392,0.790983607
wetland,0.609467456,0.809110629,0.476851852,0.495765731,0.844262295
tombstone,0.643533123,0.836587129,0.523076923,0.544709265,0.836065574
pod,0.530434783,0.765726681,0.410313901,0.391693433,0.75
lamb,0.625577812,0.824295011,0.501234568,0.519851356,0.831967213
vue,0.616352201,0.823571945,0.5,0.509725523,0.803278689
astoria,0.51800554,0.748373102,0.391213389,0.371085981,0.766393443
pepper,0.573049645,0.782357195,0.438177874,0.444990781,0.827868852
harry,0.575851393,0.801879971,0.462686567,0.456512947,0.762295082
paulo,0.640253566,0.835864064,0.521963824,0.5408991,0.827868852
aotearoa,0.587706147,0.801156905,0.463356974,0.46884728,0.803278689
1022,0.645865835,0.835864064,0.521410579,0.54683032,0.848360656
rooftops,0.646058733,0.834417932,0.518610422,0.546354082,0.856557377
bags,0.539548023,0.76428055,0.410752688,0.40138932,0.78600823
parish,0.643086817,0.839479393,0.527704485,0.545841025,0.823045267
grasses,0.693069307,0.865509761,0.578512397,0.611235038,0.864197531
blvd,0.517289073,0.747650036,0.389583333,0.370403415,0.769547325
drift,0.587719298,0.796095445,0.455782313,0.46694713,0.827160494
marin,0.569299553,0.791033984,0.446261682,0.444867601,0.78600823
grade,0.607087827,0.815618221,0.485221675,0.496373443,0.810699588
praia,0.660194175,0.848156182,0.544,0.568097864,0.839506173
knife,0.551824818,0.7780188,0.42760181,0.42040126,0.777777778
andes,0.607250755,0.812002892,0.479713604,0.494909483,0.827160494
