,ndcg
orion,0.451383525
escaleras,0.451370972
girder,0.451337302
airshow,0.451297444
canong11,0.451289223
centralpark,0.451269478
deluxe,0.451201569
luxembourg,0.451178628
kansascity,0.451169993
iran,0.45113663
darkroom,0.45112598
mono,0.451104756
pov,0.451078222
parts,0.451051198
hospitality,0.451043254
electric,0.450996262
double,0.45099036
locked,0.450989124
usnationalregisterofhistoricplaces,0.450965703
dots,0.450956861
dunkel,0.450920037
1750mm,0.450916045
dancers,0.450900313
punta,0.450894012
luz,0.450869197
ginger,0.450830437
el,0.450816339
pt,0.450787275
tights,0.450783722
18thcentury,0.450775431
rubyphotographer,0.450759678
tranquil,0.450719122
lightroom3,0.450708759
oyster,0.450701994
shakespeare,0.450638362
casa,0.450632624
eruption,0.450582286
gloucester,0.450571693
auspctagged,0.450563699
information,0.450497063
tri,0.450477036
performance,0.450445422
dale,0.450393121
instruments,0.450379924
pueblo,0.450377476
orchid,0.450361879
educational,0.450348583
pole,0.450335043
milky,0.450306847
mkii,0.450264306
mm,0.450200818
flats,0.450110853
route,0.450056597
tub,0.45003635
cartagena,0.450009283
fromabove,0.449994042
300,0.449927921
iowa,0.449892546
nopeople,0.449867026
shores,0.449852375
michaels,0.449809845
saturated,0.449795137
parish,0.449794193
whitehouse,0.449769301
nikond800,0.449754109
1926,0.449716778
seaweed,0.449693503
anaglyph,0.449684234
grenoble,0.449678357
eos20d,0.449650052
woodwork,0.449592929
vino,0.449536456
fortaleza,0.449535131
translucent,0.449530292
10faves,0.449522942
crag,0.449519445
fireescape,0.449517166
cruiseship,0.449492902
vertigo,0.449448963
antenna,0.4494479
kotakinabalu,0.449427491
presidio,0.4494039
nikonflickraward,0.449373785
norway,0.449342336
nuages,0.449338942
victoriabc,0.449284624
flowing,0.449269739
canonef28135mmf3556isusm,0.449256916
parkinggarage,0.449137376
puffy,0.449134279
lipstick,0.44911346
credit,0.449076564
primelens,0.449048027
yacht,0.449047927
alex,0.449021085
cedar,0.449009274
8,0.448998513
uppereastside,0.448987903
fz20,0.448981065
100views,0.448971441
stack,0.448963613
renewal,0.44894882
rights,0.44893372
550d,0.448911947
1980,0.448882885
slovensko,0.448864838
mlb,0.44881421
channel,0.448804087
twig,0.448786281
ungarn,0.448755361
seattlewa,0.448703588
caves,0.448636707
herowinner,0.448581325
mint,0.448560309
chess,0.448556879
weis,0.448544293
bears,0.448517878
lizard,0.448459471
cottages,0.44845592
fortworth,0.448424723
orchard,0.448392107
noordholland,0.448380321
relay,0.448367583
hampton,0.448299838
gironde,0.448296358
topography,0.448278524
englishheritage,0.448234097
sanfranciscobay,0.448199759
seaport,0.448181594
montagna,0.448178901
reykjavik,0.448151944
camping,0.448077873
toll,0.448036349
macbook,0.448023529
honduras,0.448017971
noticings,0.447979966
agra,0.44797081
tiger,0.447819776
observatory,0.447795246
siemreap,0.447793383
colourartaward,0.447770664
nord,0.447759449
entry,0.447752493
highdynamicrange,0.447714427
stories,0.447683859
northcarolina,0.447683069
norman,0.447636515
katherine,0.447629408
mexique,0.447577654
grainy,0.4475726
gwynedd,0.447567006
pic,0.447559366
shrimp,0.447501288
e1,0.447494876
yamaha,0.447492257
catalan,0.447472242
caldera,0.447468368
rolls,0.447447466
anchor,0.447442601
main,0.447357593
grant,0.447325915
directions,0.447320405
1740mm,0.447231862
multiple,0.447187074
sierras,0.447178979
apulia,0.447127655
qtpfsgui,0.447118057
lanscape,0.447087899
pavilion,0.4470493
breakers,0.447043215
d40x,0.44701977
oxfordshire,0.446931933
tre,0.446914767
vermont,0.446910675
ride,0.446887519
stranger,0.446887232
plantation,0.446874707
brutalist,0.446873277
tile,0.446829586
thechallengegame,0.446829559
baths,0.4467779
hudsoncounty,0.446701272
gulfcoast,0.446693048
education,0.446661309
comedy,0.446565743
poetry,0.446557625
nohdr,0.446542682
lakeland,0.446535667
iso100,0.446500823
shetland,0.446455812
kreuzberg,0.446442633
nikond3,0.446439686
sanfranciscan,0.446290872
ruined,0.446282559
jewellery,0.446279239
canonefs1585mmf3556isusm,0.446259812
mature,0.446233706
nikond300s,0.446221689
yo,0.446209355
marie,0.446186857
chine,0.446161216
bennett,0.446155743
future,0.44615461
gasoline,0.446134042
wien,0.446102304
sunbathing,0.446065558
geography,0.44599316
flickrgolfclub,0.445942104
silverlake,0.445936469
patrimonio,0.445914422
elizabeth,0.445897628
ddr,0.44587333
mittelmeer,0.445862525
dense,0.445860182
enjoyment,0.445783847
handheld,0.445746205
skandinavien,0.445738659
chestnut,0.445692536
orientation,0.445620258
euro,0.445594779
socal,0.445581192
s5700,0.445541874
bite,0.445521646
peeling,0.445502172
crosscountry,0.445496343
saddle,0.44549279
cabin,0.445461889
selling,0.445455922
swedish,0.445440459
job,0.445362352
legend,0.44534778
cor,0.445300554
names,0.445258968
missile,0.445256852
centrum,0.445225368
surreal,0.4452117
outlet,0.445209966
grece,0.445205004
tiltshift,0.445202252
birth,0.445180249
reversal,0.445174675
lost,0.445131666
mit,0.445126324
senate,0.445063413
worldofarun,0.444988224
groups,0.444966624
bigapple,0.444944835
australien,0.444936977
syd,0.444936438
arabian,0.44489665
om,0.444885386
hell,0.444875106
fading,0.444874098
twop,0.444848967
ruhrgebiet,0.444759594
olympia,0.444749092
escultura,0.444734357
lenstagged,0.444728595
rising,0.444693885
safety,0.44460625
patterns,0.444592984
faux,0.444589776
meetup,0.444556033
its,0.44454892
tyne,0.444496972
strange,0.44449507
joey,0.444474351
dali,0.444448969
speed,0.444443047
shrine,0.444433525
pour,0.444432415
tele,0.444426113
grasses,0.444418773
mississauga,0.444398016
und,0.444364589
dakota,0.444333354
mygearandmepremium,0.444319817
spanien,0.444315763
comics,0.444300798
gps,0.444269976
sal,0.444231944
alemania,0.444230058
communications,0.444222261
wildflower,0.444220229
byzantine,0.444194358
roger,0.444177585
lowersaxony,0.444172179
brother,0.444124968
hebrides,0.444054494
cub,0.444005892
sanantonio,0.443979675
matt,0.443878637
experimental,0.443875203
shannon,0.443858561
evergreen,0.443778038
canyon,0.443775837
inverness,0.44377525
sanluisobispo,0.443700872
violin,0.443697193
frames,0.443659868
imagery,0.443653683
moment,0.443635475
eis,0.443495596
hilton,0.443478792
puppy,0.443402713
mano,0.44335755
disneyland,0.443354083
na,0.443353647
feeding,0.44334382
eatery,0.443304944
pitcher,0.443300037
scozia,0.443262409
cidade,0.443261968
era,0.443245707
sidewalk,0.443245061
benjamin,0.443179437
sardegna,0.44314353
nippon,0.443102156
edmonton,0.443101109
yellowstone,0.443039167
bohemia,0.44302752
reino,0.443006638
jogging,0.442988056
drill,0.442942613
lodging,0.442938939
strait,0.442912025
northvancouver,0.442903883
rachel,0.442886216
emd,0.442877234
automobile,0.442833851
rafael,0.442816056
stool,0.442775904
potatoes,0.442774203
secret,0.442686402
chester,0.4426846
promotion,0.442674294
maze,0.442603883
response,0.442597901
evolution,0.442583903
chicagoillinois,0.442558408
urbex,0.442525666
nikond70,0.442513109
phillips,0.44250721
emblem,0.442449965
lock,0.442399822
glacier,0.442330265
price,0.442304217
diy,0.44227159
vacations,0.44225102
castillo,0.442218682
stem,0.442217833
700,0.442186606
stall,0.44217396
eua,0.442131997
moat,0.442118818
fisherman,0.442082938
spiders,0.441949837
speakers,0.441906783
butterfly,0.441894807
exposures,0.441858834
wwii,0.441837328
rebecca,0.441833631
lumpur,0.44175454
mensen,0.441747707
irving,0.441726321
attractive,0.441725173
bored,0.441661813
markii,0.441625277
palmer,0.44156643
bulls,0.441532316
pentaxk20d,0.441512302
railwaystation,0.441501994
petrol,0.441470133
characters,0.441440067
aachen,0.441412084
roll,0.441407951
rows,0.441406456
heaven,0.441346491
ventanas,0.441298583
simplicity,0.441279282
searchthebest,0.441272819
ads,0.441258853
photographing,0.441250535
huntsville,0.441222683
mercury,0.441124912
story,0.441095062
flip,0.441088302
piers,0.44108298
nieve,0.441045831
textures,0.441045421
cove,0.44103401
coastguard,0.441010307
sigma1020mmf456exdc,0.441001046
afterdark,0.440992316
material,0.440961123
catwalk,0.440947213
flour,0.440877531
dig,0.440834399
huron,0.440812729
snorkel,0.440776157
kleur,0.440715334
pin,0.440673281
centralasia,0.440634197
plus,0.440588227
bicycling,0.440578667
carnaval,0.44054766
wow,0.440525963
eagle,0.440513077
bravo,0.440504257
belgique,0.440454911
princeton,0.440442454
corona,0.440430736
f16,0.440378465
f10,0.44037698
warmth,0.440360725
juillet,0.440210617
300mm,0.4401604
elegant,0.4401503
nowhere,0.440143185
senior,0.440113264
vinyl,0.440063815
diver,0.440017965
indochina,0.439989424
easton,0.439959387
lucy,0.439948283
nightphotography,0.439947752
armed,0.439929583
interestingness,0.439901373
holding,0.439880055
sonya100,0.439846251
digging,0.439820405
ilha,0.439747412
taste,0.439740799
subdivision,0.439686744
olympuse510,0.439668284
645,0.439650567
18200,0.439612522
indianapolis,0.439599914
vacances,0.439597305
bucuresti,0.439562889
1930,0.439559159
magichour,0.439406043
sound,0.439400881
frio,0.439387708
marincounty,0.43938134
yahoo,0.439354073
thin,0.439303913
newmexico,0.439294935
greyscale,0.439282208
nite,0.439272314
lr3,0.439203506
middle,0.43916918
1024mm,0.439157842
ian,0.439149261
cristo,0.43911647
cart,0.439113878
frisco,0.439071672
iceberg,0.439055694
ba,0.43901203
ms,0.438972648
format,0.438916718
bryan,0.438915012
urbanism,0.438879903
fc,0.43885935
westyorkshire,0.438854049
uwa,0.438852045
historicbuilding,0.438845753
volunteers,0.438788374
luke,0.438782444
tail,0.438765293
skulls,0.438728557
photobyanyhoo,0.438725056
fur,0.438705233
hr,0.43869074
bonfire,0.438616936
parents,0.438565371
olympusep1,0.438509656
brook,0.438486395
clyde,0.438479381
18105mm,0.438463787
swing,0.438394337
nikond200,0.438351813
af,0.438334372
virginiabeach,0.438322608
sigma1020,0.438292142
drinking,0.438289021
muse,0.438265627
stadt,0.438264524
ears,0.43822081
adam,0.438213097
historisch,0.438189435
espana,0.438188445
along,0.438116596
tag2,0.438087477
dfw,0.438069907
canoneos5dmarkii,0.437979852
k1000,0.43797956
rosa,0.437948904
miss,0.437938912
imac,0.437913933
joust,0.437898132
paradise,0.437871318
juvenile,0.437862943
frenchquarter,0.437844665
biancoenero,0.437796614
rhein,0.437669886
cut,0.437625568
goldenphotographer,0.437620528
xs,0.437617023
patrick,0.437587969
bluff,0.437574861
indigo,0.437528243
rodinal,0.437516315
boulders,0.437507318
zebra,0.437500948
pista,0.437494014
id,0.437477125
hotdog,0.437469267
jose,0.437444462
recycle,0.437395559
viaje,0.437358684
smalltown,0.437343419
brass,0.437331422
muddy,0.437320471
pain,0.437312691
sherman,0.437294289
sheffield,0.437285579
installation,0.437255196
fredericksburg,0.437188799
web,0.43717152
cavern,0.437169011
forks,0.437123837
carrier,0.437087454
waynecounty,0.437068121
hijab,0.437047933
islascanarias,0.437038884
swell,0.437028928
quad,0.437028773
clean,0.437023118
running,0.4370088
bucks,0.436989999
clearing,0.43686382
organ,0.436828966
northdakota,0.436812997
espanha,0.436805503
acre,0.436791957
cruz,0.436780779
dodge,0.43674617
mirage,0.436727472
stamford,0.436638229
temple,0.436601309
homecoming,0.436599932
ozean,0.436559315
symbols,0.436505775
compass,0.436470099
rheinlandpfalz,0.436459413
hawk,0.436404767
marietta,0.436393149
guns,0.436389466
foreshore,0.436371437
melrose,0.436365059
genoa,0.436343051
hole,0.436279396
gens,0.436274266
epl1,0.436132763
120n,0.436118557
develop,0.436098168
sunflowers,0.436070641
tricks,0.436054235
southeast,0.436047021
leader,0.436024334
platz,0.436018475
absolutelystunningscapes,0.43594332
scream,0.435857833
climb,0.43585611
3rd,0.435832521
historicsite,0.435828678
views25,0.435780718
landscapephotography,0.435778208
tint,0.435722642
mothernature,0.435716268
babies,0.435702323
hampshire,0.435699474
schottland,0.435652348
blending,0.435638626
luxemburg,0.435632808
trafalgarsquare,0.435595614
lip,0.435594691
coliseum,0.43557488
heat,0.435532308
16mm,0.435503784
redwood,0.435471519
stream,0.435442842
balloon,0.435439928
foyer,0.435377734
cemetery,0.435377327
riverthames,0.435329717
firefighters,0.435322787
nine,0.435309749
victory,0.435290454
flickrlovers,0.435280162
namibia,0.435204242
htc,0.435168748
daylight,0.435141765
wilderness,0.435141361
colored,0.435132419
connection,0.435130995
nat,0.435129666
sutton,0.435129593
formation,0.435103637
sharp,0.435078327
adirondacks,0.435001831
kyiv,0.434991768
bellevue,0.434985326
enfant,0.434955149
government,0.434952848
stjohns,0.434950252
cs5,0.434937513
rolleiflex,0.434910543
formosa,0.434909886
sleep,0.434907578
florence,0.434857668
frog,0.434827654
monkey,0.434824632
nazi,0.434791135
george,0.434726258
highrise,0.434712824
thunder,0.434706068
interest,0.434683402
stereo,0.434676721
republika,0.434676264
lense,0.434608127
15,0.434581255
nueva,0.434561864
xmas,0.434557641
waterloo,0.434531939
di,0.434525538
bear,0.434494557
nov,0.43446988
Aug-10,0.434444196
weed,0.434440714
wicklow,0.434430638
skinny,0.434422052
lumiere,0.434410891
catherine,0.434365994
sicilia,0.434364123
sweet,0.43433363
ribs,0.434293671
pittsburgh,0.434271827
kentucky,0.434151532
s5600,0.43412529
trent,0.434103752
yum,0.434091097
hiroshima,0.434083815
dunes,0.434067059
ruines,0.433920876
hp5,0.433898807
teenager,0.433897171
acting,0.433857696
gel,0.43385246
citroen,0.433814177
ultimateshot,0.433780671
ultrawide,0.433780671
whitby,0.433770007
americanflag,0.433767122
sara,0.433756016
catania,0.433713805
espresso,0.43370326
slovenija,0.433672235
tiny,0.433669361
bare,0.433588149
juin,0.43357029
kalamazoo,0.433546557
gras,0.433521149
straat,0.433520404
banner,0.43347452
benches,0.433443241
gear,0.433383065
valve,0.433382019
ristorante,0.433366789
dani,0.433351369
gelderland,0.433196013
eight,0.433155449
newbury,0.433152745
fuego,0.433119078
planting,0.433118078
graphic,0.433092088
immeuble,0.433077549
southcarolina,0.433049236
hyde,0.433029884
unit,0.433026218
powell,0.432994846
strings,0.432942233
flor,0.432935921
promenade,0.432931703
heidelberg,0.432874815
earthasia,0.432872712
berge,0.432856399
gutter,0.432775875
et,0.43273208
phuket,0.432713975
rubber,0.432698354
bordeaux,0.432684551
suspended,0.432681223
turin,0.432598
inspired,0.432577666
leipzig,0.432576891
fresco,0.43256328
suzuki,0.432550375
rental,0.432529915
welsh,0.432526464
terminus,0.432508737
appleiphone,0.432507205
airways,0.432461704
plates,0.432442567
southshore,0.432392014
jena,0.432366443
canonef50mmf18ii,0.43235764
mf,0.43232583
royalty,0.432269139
michel,0.43223705
pyramid,0.432217788
semi,0.432178924
queue,0.432136759
adobelightroom,0.432114914
tale,0.432106028
jacob,0.432057431
arcade,0.432050878
xsi,0.432024547
cowboys,0.43202104
chairs,0.432015599
friendship,0.431960469
ipswich,0.431925698
carving,0.431921599
mind,0.431919852
morgan,0.431886378
cp,0.431872718
stacks,0.431862997
vacant,0.431845354
docks,0.43183287
stillness,0.43178021
planet,0.431730059
junior,0.431724862
socialist,0.431685865
linda,0.431660784
discovery,0.43165509
volkswagen,0.431635582
eos450d,0.431618947
fred,0.431593865
seen,0.431553121
kl,0.431547064
kopenhagen,0.431530038
wyoming,0.431525215
race,0.431506394
quebeccity,0.431495256
ep1,0.431494452
parkinglot,0.431457767
logcabin,0.431435996
energy,0.431414067
dayton,0.431413444
snowcapped,0.431376111
kiss,0.431365609
armenia,0.431357524
youth,0.431296655
fishermen,0.431289378
stlouis,0.431273403
cornish,0.431248512
meat,0.431214829
shoulder,0.431214532
lafayette,0.431201514
replica,0.431160737
candle,0.431141715
bild,0.431084772
f456,0.431076525
ymca,0.431018117
laterne,0.431005572
griffith,0.430980286
corinthian,0.430900217
hats,0.43089679
rojo,0.430895803
atl,0.430887852
eesti,0.430837213
fotografie,0.430810358
innocent,0.430784418
a3b,0.430783478
waterfront,0.430757222
players,0.430742546
waves,0.430719364
vignetting,0.430714493
lazio,0.43066886
salem,0.430571889
veranda,0.430503499
worldtrekker,0.430483293
moda,0.430478898
hal,0.430472601
gente,0.430471292
haze,0.430456023
skirt,0.430406506
capitolhill,0.430338174
londonbridge,0.430315846
latenight,0.43028578
peters,0.43028093
triptych,0.430250248
modernist,0.43021842
shots,0.430215236
asturias,0.430211847
nails,0.430175027
1635mm,0.430160734
capecod,0.430153758
yummy,0.430145383
cebu,0.430132628
listedbuilding,0.43008884
pentaxk5,0.430068516
shoe,0.430067428
distorted,0.430040024
californie,0.430023769
scandinavian,0.430014183
franklin,0.429983591
cooper,0.429949293
sandy,0.429904804
cacti,0.429901382
bier,0.429886571
testing,0.429851568
otw,0.429805935
blanco,0.429799505
games,0.429769449
salvador,0.429756218
rugby,0.429746232
sunsets,0.429727034
cityview,0.429670154
backyard,0.429649292
brigade,0.42964878
15fav,0.42964323
fairy,0.429640231
hombre,0.429631035
streets,0.429621645
whites,0.429544375
flatiron,0.429507199
himmel,0.429465187
boundary,0.429413854
orchids,0.429410347
chiba,0.429382291
124,0.42937808
snowman,0.429355214
architect,0.429332975
turista,0.429316953
colonial,0.429290891
centraleurope,0.429238325
1870,0.429214408
hanging,0.429171341
argentinien,0.429112
ephemera,0.429041829
terrace,0.429002281
hong,0.42899365
photographs,0.428965484
locals,0.428924567
venue,0.428873515
cruise,0.428859249
northlondon,0.428846084
albania,0.428838433
105mm,0.428836392
wool,0.428825911
your,0.428802828
paws,0.428801911
mary,0.428793102
viaduct,0.428787059
constructionsite,0.428726334
dave,0.428720914
of,0.428718211
hdraddicted,0.428712307
hochhaus,0.428709447
priory,0.428684839
bigsky,0.428659198
indians,0.428608271
freelance,0.428569751
championship,0.428567581
anthony,0.428538573
angeles,0.428517723
stairway,0.428496335
zion,0.428493031
pride,0.428490095
palmsprings,0.428455959
pollen,0.428445358
williamsburg,0.428405424
traveller,0.428351552
composition,0.42835025
limerick,0.428308891
piedras,0.428270324
aged,0.428270043
xa,0.428263457
monarch,0.428236571
jewish,0.428233588
kauai,0.42819607
tamilnadu,0.428111484
ethnic,0.42808157
747,0.428025102
kolkata,0.427986017
northyorkshire,0.427973884
platinumphoto,0.427951519
oldman,0.427941828
vetro,0.427935505
musique,0.427853197
chica,0.427706845
cal,0.427698176
wolverhampton,0.427682729
seals,0.427482579
wy,0.427477161
honolulu,0.427449094
gasstation,0.427397139
irish,0.42737137
manga,0.427335196
charlotte,0.427302027
penguin,0.427248149
argyll,0.427244951
machinery,0.427210907
spikes,0.427162932
vietnam,0.427133264
cta,0.427126733
nye,0.427122706
label,0.427048687
mongolia,0.427045096
radio,0.427043112
evolt,0.427032342
hands,0.426995288
prairie,0.426953112
lightleak,0.426937855
smoker,0.426923474
twincities,0.426879362
habitat,0.426848748
gary,0.426768488
citycenter,0.426764483
shelves,0.426724421
pet,0.426696661
montage,0.426678327
spike,0.426623744
tender,0.426616463
poole,0.426615094
scala,0.426609995
stable,0.426604385
costadelsol,0.42656421
electronic,0.426521861
giappone,0.42651815
hayward,0.426514649
lluvia,0.426496465
boys,0.426485793
FALSE,0.426469017
mushrooms,0.42642955
tunnel,0.42642579
strip,0.426384714
toulouse,0.426381256
helsingfors,0.426351296
oldbuildings,0.426337004
palms,0.426309029
paisaje,0.426298687
puppet,0.426295088
sud,0.42624832
angela,0.426245004
crossprocessed,0.426241321
campbell,0.426230368
spraypaint,0.426228238
aerialview,0.426200658
canon1022mm,0.426191182
creativity,0.426188824
schnee,0.42608543
oman,0.426083427
fender,0.426064699
maroc,0.426057116
biggest,0.425964759
birdwatcher,0.425956581
northside,0.425903158
normandie,0.425884241
f20,0.425712201
filmcamera,0.425663515
cccp,0.425644006
12,0.425627488
thames,0.425548259
kitchen,0.425507965
manuel,0.425478137
padova,0.425406952
vila,0.42537867
harris,0.425365544
pubs,0.425358741
drivein,0.425336447
virtual,0.425298205
rhodeisland,0.425251426
canon400d,0.425184678
southafrica,0.425168791
dee,0.425165069
bigben,0.425132129
hudson,0.425127156
advert,0.425091994
100400mm,0.425065844
100iso,0.425062995
farmers,0.425018089
rosario,0.425003726
subaru,0.424976674
cutout,0.424971911
andalusien,0.424954094
citta,0.424950466
scottish,0.424949635
boring,0.424907211
roma,0.424884656
rivets,0.424879779
scenes,0.424866587
learning,0.424851154
1000d,0.424847398
siding,0.424816892
punk,0.424808701
volcanic,0.42473611
transparent,0.42467575
shoppingcenter,0.424636852
zombie,0.424595022
height,0.424586348
trim,0.424551863
tempe,0.424536683
motown,0.424511921
panoramique,0.424495133
android,0.424468458
healing,0.424461685
niederlande,0.424378005
montreal,0.424335106
tight,0.424323599
schatten,0.424310778
aviation,0.424287767
trondheim,0.42428007
leeds,0.424271343
fireman,0.424262551
crabs,0.42420954
kroatien,0.424208616
ass,0.424083252
missing,0.424075259
calm,0.424033968
dmcfz28,0.4240261
paisley,0.424021257
montagne,0.424019373
saintpetersburg,0.423996824
activities,0.423994906
aluminum,0.423941351
chennai,0.423932902
digitalcameraclub,0.423932052
cotswolds,0.423916828
canon5d,0.423862748
strobe,0.423840277
1939,0.423839115
fraser,0.423822646
canons90,0.423770508
seas,0.423713349
billdoyle,0.423666127
huge,0.423639419
scales,0.423615875
ministry,0.423603234
trinity,0.423595016
fallen,0.423562195
hyatt,0.4235498
oslo,0.423536479
saxony,0.423510667
glendale,0.423415641
hopper,0.423410165
husband,0.423356
bloom,0.42334315
wolke,0.423322104
boxing,0.423318266
picardie,0.423295137
stay,0.423293908
leg,0.423282186
miamibeach,0.42325315
twin,0.42325091
iris,0.423191449
harajuku,0.423184579
urbanscape,0.423172907
talking,0.423164666
19,0.423122543
instantfave,0.423115813
ann,0.423097489
projection,0.423078676
musica,0.423072846
smokey,0.423035777
saxon,0.423033468
torch,0.423025702
santorini,0.42301618
theatre,0.423007916
bostonist,0.422997477
edifici,0.422929658
geological,0.422827089
otaku,0.422822788
rye,0.422801102
joshua,0.422783588
dvd,0.42275333
memphis,0.422753256
fotos,0.422639101
ranch,0.422578748
real,0.422577514
footprint,0.422572365
neve,0.422521398
travelphotography,0.422503011
boiler,0.422426372
pebbles,0.422348968
mormon,0.42232698
feathers,0.422309211
keith,0.422244846
staaten,0.422211787
fine,0.422194209
canonxti,0.422184274
sommer,0.422170873
portlandoregon,0.422157917
angkor,0.422140109
sw,0.422138265
whitemountains,0.422083641
provincial,0.422051979
ribbon,0.422050205
quebec,0.422048139
vic,0.422044641
salvage,0.42203661
learn,0.422015051
sar,0.421994176
weeds,0.421985013
swans,0.421960354
most,0.421946958
living,0.421891218
provia,0.42189081
nuclear,0.42188495
sunray,0.421883413
columbusohio,0.421880748
roadway,0.421873269
este,0.421854804
twigs,0.421824914
pants,0.421754181
mosaic,0.421737031
blinds,0.421716086
ugly,0.421711472
hull,0.421687845
winner,0.42158938
5dmarkii,0.421535147
masonic,0.421507598
th,0.421485251
americanwest,0.421453376
augusta,0.42144804
alexandra,0.421407619
well,0.421403194
sq,0.42136339
dordogne,0.421361751
mangrove,0.421345276
outhouse,0.421342287
jason,0.421314559
canoneos450d,0.421300986
onlythebestare,0.421275876
sonyericsson,0.421225457
myfavorites,0.421170845
hook,0.42111065
plymography,0.421107737
villas,0.421102866
latvia,0.421074324
shibuya,0.421061589
container,0.421042985
riders,0.421031997
rules,0.42102824
overhead,0.421008419
sheriff,0.421007303
capture,0.420947795
xti,0.420943663
guest,0.420884573
niedersachsen,0.420788958
newtown,0.420745209
independenceday,0.42073832
400,0.420691453
microfourthirds,0.42064322
herbst,0.420640987
firenze,0.420607702
fiesta,0.420596886
brug,0.420395109
jeep,0.420394898
hippie,0.420386805
tz3,0.420378654
silence,0.42034773
dr,0.420320077
monuments,0.420316915
global,0.42031591
overpass,0.420226922
wisdom,0.420198879
stgeorge,0.420180501
urbanexploring,0.420120096
18105,0.420119261
territory,0.420095666
mamluke,0.420089107
catholicism,0.420072182
treasure,0.420057699
rush,0.419980094
getaway,0.419936968
verona,0.419894985
ufraw,0.419877197
scratch,0.419860704
italie,0.419831874
nikkorlens,0.419813208
basin,0.419731367
moody,0.419718334
zwart,0.419709399
publictransport,0.41964675
victorian,0.419636184
kualalumpur,0.41963566
population,0.419595726
f12,0.419587606
colorphotoaward,0.419563086
coneyisland,0.419474479
infocus,0.419392745
noodles,0.419321011
fifth,0.419300532
suites,0.419298152
float,0.41928383
leak,0.419282877
pebble,0.419268783
philadelphia,0.419250991
macintosh,0.419250077
rubble,0.41923934
crust,0.419219949
greenwood,0.419195072
romania,0.419192248
warmemorial,0.419151913
setup,0.419132424
plan,0.419096507
cheerful,0.419078337
poverty,0.419075608
northampton,0.419059464
start,0.419036716
flat,0.419029702
stpaul,0.419025728
fe2,0.419003506
merced,0.419003344
petersburg,0.418990055
quayside,0.418966531
dangerous,0.418954697
southbank,0.418911257
reflecting,0.418889073
hidden,0.418886693
willow,0.418837399
exhaust,0.418812177
artofimages,0.418777162
coastermadmatt,0.418754933
lampost,0.418744619
daisy,0.418708414
waiting,0.418703326
caribe,0.418632668
finish,0.418619295
griffin,0.418584747
plasticcamera,0.418557735
chic,0.418556228
carlo,0.418526758
avond,0.418517983
drugs,0.418463069
pointing,0.418443216
woodstock,0.418357167
denhaag,0.41833666
ron,0.418324343
pack,0.418308501
isla,0.418267591
alto,0.418242786
trucks,0.418212547
creatures,0.418201759
escalier,0.418185533
windfarm,0.418115565
kowloon,0.417998654
austria,0.417976453
alcatraz,0.417959538
traintracks,0.41794659
townhouse,0.417912249
pointshoot,0.417871571
1800s,0.417869805
hertfordshire,0.417860258
burg,0.417853633
mt,0.417818516
luxor,0.417771338
x2,0.417742914
edward,0.417718183
altstadt,0.417705223
generation,0.417683918
elm,0.417665516
boarded,0.417596635
hare,0.417594713
fresno,0.417582368
icon,0.41753413
brume,0.417519331
regent,0.417463068
endangered,0.417438659
standard,0.417424647
1950s,0.4174223
lucisart,0.417379328
spot,0.417377106
limited,0.417376424
textured,0.417308579
slip,0.417262322
bresil,0.417212101
90,0.417193906
funchal,0.417134152
roundabout,0.417102565
fries,0.417091013
pumps,0.417035377
middlesex,0.41702179
submarine,0.417009663
driveby,0.416972738
kunst,0.416971256
nina,0.416953189
stockcategories,0.416944867
lca,0.416933688
stainlesssteel,0.416919726
indonesian,0.416908969
outstandingshots,0.416894161
sold,0.416883836
masters,0.416825194
save3,0.416781866
personas,0.416755772
yachts,0.416751987
uncle,0.416748703
houseboat,0.416737342
common,0.416735514
santo,0.4167046
funnel,0.416653201
towers,0.416603479
lido,0.416585322
susan,0.416576055
fm,0.416512697
TRUE,0.416502492
hello,0.416476532
stephen,0.41645057
kurtpreissler,0.416442112
2000,0.416439749
gloucestershire,0.416414607
peel,0.416398888
modernart,0.416386384
immigration,0.416385986
37,0.416344736
trafficlights,0.416344648
neil,0.416315234
radar,0.416272966
oxidation,0.416251448
planning,0.416205106
odd,0.416188211
oasis,0.416131376
mansion,0.416097997
bishop,0.416080111
sabbia,0.416079778
arbor,0.416039086
ta,0.416029444
magazine,0.416019379
nys,0.416006114
dip,0.415990775
soleil,0.415980313
grocery,0.415921596
brentwood,0.415921526
paw,0.415903546
outcrop,0.415858613
geographic,0.415828977
perro,0.415809873
30mm,0.415783939
kissing,0.415755387
hudsonriver,0.415738941
union,0.41569983
winecountry,0.415697372
oklahoma,0.415696312
yucatan,0.415658326
produce,0.415639367
starfish,0.415600652
1442mm,0.415568217
andrew,0.415552596
goldenhour,0.415468565
township,0.415416641
iphoto,0.415378874
symbol,0.415366252
trenton,0.41536169
spiegelung,0.415360331
bikers,0.415347609
robot,0.415307704
jugendstil,0.415306531
bw400cn,0.415280656
tribal,0.415278759
dorm,0.415185032
sas,0.415176906
nation,0.415148073
qld,0.415128461
residential,0.415073882
reflektion,0.415017078
highkey,0.41500441
reflejo,0.41500431
writer,0.414989665
fast,0.414973338
18200mm,0.414915462
gym,0.414912003
legno,0.414866387
