,f1,acc,prec,kappa,recall
continues,0.097902098,0.90132226,0.051470588,0.088619703,1
backup,0.180147059,0.951262157,0.098989899,0.172079306,1
resulting,0.149504195,0.939077696,0.080791426,0.140992569,1
conversation,0.149390244,0.939023058,0.080724876,0.140876948,1
checking,0.103504043,0.909135614,0.054638589,0.094317303,0.979591837
handling,0.107717934,0.912195388,0.056958309,0.098589823,0.989795918
percentage,0.173297966,0.948912687,0.094869313,0.165131896,1
48,0.166101695,0.946235384,0.090573013,0.157831769,1
served,0.220720721,0.962189925,0.124050633,0.213224847,1
canadian,0.184037559,0.95251885,0.101344364,0.176025425,1
miss,0.078271504,0.876461589,0.040764331,0.06869643,0.979591837
minority,0.226589595,0.963446618,0.127770535,0.219174948,1
interests,0.127687296,0.926838597,0.068197634,0.118853364,1
forth,0.10122536,0.907824281,0.053370787,0.092099004,0.979381443
australia,0.266850069,0.9708775,0.153968254,0.260053185,1
apparent,0.094581281,0.899573817,0.049663735,0.085349313,0.989690722
intent,0.144884242,0.937438531,0.078099839,0.136393215,1
progress,0.093045564,0.896677959,0.048792757,0.083785571,1
male,0.254593176,0.96896514,0.145864662,0.247633334,1
suggests,0.091617934,0.898153207,0.048081841,0.082350717,0.969072165
1982,0.332191781,0.978690853,0.199178645,0.326236161,1
turbo,0.322259136,0.977707354,0.192079208,0.316178616,1
involve,0.109028961,0.914271664,0.057692308,0.100014649,0.989690722
animal,0.241895262,0.966779587,0.137588652,0.234764879,1
shared,0.144668158,0.937329254,0.077974277,0.136173986,1
spending,0.174460432,0.949841547,0.095566502,0.166395054,1
focus,0.124756335,0.926401486,0.066574202,0.115976352,0.989690722
slower,0.177007299,0.950715769,0.097097097,0.168978131,1
friday,0.178472861,0.951207518,0.097979798,0.170464497,1
developing,0.147528517,0.938749863,0.079638752,0.139075932,1
52,0.241594022,0.966724948,0.137393768,0.234459573,1
pcs,0.250322581,0.968254836,0.143067847,0.243305577,1
refuse,0.120049505,0.922303573,0.063857801,0.111193727,1
remaining,0.10619469,0.911703639,0.056107539,0.097137861,0.989690722
limits,0.134909597,0.932029286,0.072334079,0.126272876,1
standing,0.12221515,0.924653043,0.065128901,0.113397488,0.989690722
portion,0.108447489,0.914654136,0.05736715,0.09951847,0.989583333
lay,0.126751167,0.928477762,0.067712046,0.118091882,0.989583333
incident,0.123393316,0.925472626,0.065753425,0.114678729,1
adapter,0.228299643,0.964539395,0.12885906,0.221060845,1
saturday,0.179439252,0.952027101,0.098562628,0.171527808,1
attached,0.100105374,0.906676866,0.052719201,0.091052214,0.989583333
cdrom,0.244274809,0.967544531,0.139130435,0.237250377,1
3000,0.191616766,0.955742542,0.105960265,0.183875364,1
aid,0.148148148,0.940935417,0.080136402,0.139806823,0.979166667
reasonably,0.094662638,0.901759371,0.04973545,0.085533006,0.979166667
attacked,0.196319018,0.957053874,0.108843537,0.18864285,1
ah,0.068554396,0.863402907,0.035548686,0.05903614,0.958333333
doug,0.138181818,0.935252978,0.074276779,0.129689135,0.989583333
february,0.26519337,0.970932139,0.152866242,0.258445498,1
controls,0.121288692,0.923997377,0.064559516,0.112543288,1
hospital,0.260515604,0.970221834,0.149765991,0.253706296,1
ford,0.409381663,0.984865042,0.257372654,0.404412489,1
islamic,0.317355372,0.97743416,0.188605108,0.311276684,1
paragraph,0.166666667,0.947546716,0.090909091,0.158575159,1
characters,0.216459977,0.962026008,0.12136536,0.209060539,1
sports,0.222996516,0.963446618,0.125490196,0.21568595,1
perspective,0.093596059,0.899464539,0.049120993,0.084445507,0.989583333
homosexuality,0.52173913,0.990383565,0.352941176,0.518001733,1
universal,0.161616162,0.945579718,0.087912088,0.15345297,1
metal,0.194274029,0.956944596,0.107587769,0.186650534,1
speeds,0.204301075,0.95956726,0.113772455,0.196814652,1
crap,0.101604278,0.908206753,0.053521127,0.092663399,1
draft,0.157024793,0.944268386,0.085201794,0.14888274,1
motorcycle,0.346083789,0.980384657,0.209251101,0.340421329,1
planned,0.151515152,0.941864277,0.081967213,0.143295145,1
guarantee,0.128378378,0.9295159,0.068592058,0.119827497,1
keith,0.176088971,0.951426074,0.096544715,0.168214159,1
exception,0.097459824,0.904873784,0.051254089,0.088462848,0.989473684
citizen,0.179414542,0.95251885,0.098547718,0.171585951,1
patient,0.27696793,0.972899137,0.160744501,0.270442973,1
schools,0.143621085,0.938749863,0.077429984,0.13529575,0.989473684
complicated,0.098584164,0.906075839,0.05187638,0.08960382,0.989473684
precisely,0.1443769,0.938476669,0.077805078,0.136055417,1
53,0.333333333,0.979237242,0.2,0.32751557,1
decisions,0.152,0.942082832,0.082251082,0.143786866,1
adams,0.27027027,0.971970276,0.15625,0.26365904,1
solutions,0.190954774,0.956015736,0.105555556,0.183285669,1
identify,0.126666667,0.928423123,0.067615658,0.11809108,1
wheel,0.20212766,0.959020872,0.112426036,0.194611616,1
traditional,0.122739018,0.925800459,0.065381968,0.114106626,1
receiving,0.120711563,0.924379849,0.06423259,0.112049784,1
introduction,0.165794066,0.947765272,0.090390105,0.15777542,1
planet,0.162348877,0.947000328,0.088345865,0.154367571,1
storage,0.176029963,0.951917823,0.09650924,0.168238014,1
stage,0.113253012,0.919571632,0.060025543,0.10457597,1
everywhere,0.140193885,0.937001421,0.075380914,0.13190176,1
penalty,0.320819113,0.978253743,0.191056911,0.314910657,1
organized,0.172477064,0.950715769,0.09437751,0.16463613,1
phones,0.415011038,0.985520708,0.26183844,0.410209801,1
travel,0.143074581,0.938476669,0.07704918,0.134823162,1
balance,0.116177389,0.922686045,0.061712011,0.10754828,0.989361702
louis,0.228432564,0.965304338,0.128943759,0.221347716,1
regularly,0.069471247,0.868265763,0.036043252,0.060167435,0.957446809
dealers,0.3008,0.976122828,0.177024482,0.294644235,1
schedule,0.193216855,0.957108513,0.106939704,0.18566,1
constant,0.120822622,0.925254071,0.064295486,0.112254502,1
severe,0.180595581,0.953393072,0.099260824,0.172866387,1
dictionary,0.231527094,0.965905366,0.13091922,0.2244831,1
scored,0.37007874,0.982515572,0.22705314,0.364760926,1
recognized,0.124010554,0.927439624,0.066104079,0.115488126,1
netters,0.137026239,0.935307617,0.073552426,0.128689252,1
improvement,0.113553114,0.920664408,0.060233161,0.104886069,0.989361702
pulled,0.106468231,0.914708775,0.056261343,0.097698405,0.989361702
officer,0.307692308,0.976887772,0.181818182,0.301622162,1
leaves,0.089595376,0.896732598,0.046922301,0.080578622,0.989361702
council,0.248348745,0.968910502,0.141779789,0.241525073,1
protected,0.134978229,0.934870506,0.072373541,0.126702034,1
entered,0.121576486,0.928149929,0.064814815,0.113123251,0.978494624
irrelevant,0.111510791,0.919025243,0.059047619,0.102902068,1
express,0.109411765,0.9172768,0.057871811,0.100773019,1
1500,0.267241379,0.972134193,0.154228856,0.26073223,1
colorado,0.246031746,0.968855863,0.140271493,0.239251472,1
houses,0.192347466,0.957327068,0.106407323,0.184860058,1
sentence,0.136764706,0.935854005,0.073401736,0.128513589,1
accident,0.178846154,0.953338433,0.098204857,0.171176191,1
letting,0.090998043,0.89848104,0.047667863,0.082093964,1
square,0.228782288,0.965741449,0.129166667,0.221778067,1
quotes,0.129797627,0.93186537,0.069402985,0.121448517,1
deaths,0.312080537,0.977598077,0.184890656,0.306129197,1
judgement,0.192946058,0.957490985,0.106773823,0.185466699,1
flying,0.140165787,0.937657087,0.075364668,0.131962325,1
motor,0.146031746,0.941208611,0.078834619,0.13791721,0.989247312
converted,0.111577684,0.919079882,0.059085133,0.102969917,1
rock,0.10604333,0.914326303,0.055990367,0.09735631,1
passage,0.372745491,0.982898044,0.229064039,0.367515636,1
origin,0.195173137,0.958092012,0.108139535,0.187723696,1
displays,0.143076923,0.939132335,0.077050539,0.134914154,1
36,0.273932253,0.973063053,0.158703072,0.267507665,1
copyright,0.279279279,0.973773358,0.162303665,0.272921934,1
broke,0.118480361,0.925199432,0.062970568,0.110063365,1
owned,0.134502924,0.935307617,0.072100313,0.126309956,1
throwing,0.122748499,0.928149929,0.065387349,0.114391439,1
stereo,0.403508772,0.985138236,0.252747253,0.398683084,1
mouth,0.108044627,0.917003606,0.057107387,0.099480297,1
tanks,0.306666667,0.977270244,0.181102362,0.300714346,1
slot,0.270588235,0.972899137,0.156462585,0.264191588,1
quiet,0.159031979,0.946836411,0.086384977,0.151176861,1
database,0.246648794,0.969292973,0.140672783,0.239949941,1
stable,0.114499067,0.922248935,0.060726073,0.106025994,1
ray,0.254847645,0.970604306,0.146031746,0.248252956,1
newspaper,0.224116931,0.965195061,0.126200274,0.217128265,1
nuclear,0.291600634,0.97557644,0.170686456,0.285464391,1
task,0.116015132,0.92339635,0.061579652,0.107563433,1
lock,0.121372032,0.927221069,0.064606742,0.112995663,1
weekend,0.140350877,0.93842203,0.075471698,0.132239018,1
incorrect,0.1,0.909518085,0.052631579,0.091321329,1
burn,0.129261364,0.933012785,0.069148936,0.121001735,0.989130435
exercise,0.136599852,0.936455032,0.073306773,0.128436008,1
accounts,0.170252572,0.951535351,0.093047035,0.16263443,1
hall,0.162065895,0.948584854,0.088178295,0.154337849,1
feds,0.246612466,0.969620806,0.14064915,0.23998661,1
ridiculous,0.111524164,0.921647907,0.059093894,0.103108094,0.989010989
forum,0.214622642,0.963610534,0.120211361,0.207588295,1
principles,0.22195122,0.965140422,0.124828532,0.215011373,1
fits,0.128663331,0.933395257,0.068807339,0.120486113,0.989010989
chief,0.24137931,0.968746585,0.137254902,0.234687341,1
disclaimer,0.128349788,0.932466397,0.068575735,0.120161931,1
civilians,0.56,0.992186646,0.388888889,0.556826937,1
brief,0.125171939,0.930499399,0.06676449,0.116940147,1
usage,0.142857143,0.940990056,0.076988879,0.134875442,0.989010989
spiritual,0.358267717,0.982187739,0.21822542,0.352986199,1
super,0.129445235,0.933122063,0.069201521,0.121272498,1
december,0.211874272,0.963009507,0.118489583,0.204804346,1
kit,0.200661521,0.960386843,0.111519608,0.193445641,1
ignorant,0.114431024,0.9238881,0.060728745,0.106055677,0.989010989
bar,0.122783083,0.929734455,0.065454545,0.114524259,0.989010989
cryptography,0.50137741,0.99011037,0.334558824,0.497634105,1
director,0.214876033,0.963665173,0.12037037,0.207844963,1
border,0.264150943,0.972298109,0.152173913,0.25774463,1
attempting,0.118954248,0.926346847,0.06323836,0.110636196,1
homosexuals,0.45959596,0.988307289,0.298360656,0.455425008,1
simms,0.634146341,0.994262922,0.464285714,0.631644765,1
91,0.218978102,0.964921866,0.12295082,0.212077344,1
kings,0.266666667,0.972953776,0.153846154,0.260362247,1
utilities,0.220318237,0.965195061,0.123796424,0.21343455,1
philadelphia,0.222772277,0.96568681,0.125348189,0.215919801,1
technologies,0.207612457,0.962463119,0.115830116,0.200566201,1
holes,0.174418605,0.953447711,0.095541401,0.166939985,1
survey,0.266666667,0.972953776,0.153846154,0.260362247,1
russia,0.381355932,0.98404546,0.235602094,0.376392217,1
fee,0.195865071,0.959621899,0.108564536,0.188667067,1
bmw,0.3515625,0.981859906,0.213270142,0.346263189,1
46,0.298013245,0.976833133,0.175097276,0.29208837,1
fails,0.088118812,0.899355262,0.04611399,0.079468766,0.988888889
filled,0.101136364,0.913561359,0.053293413,0.092669093,0.988888889
passing,0.124395301,0.930772593,0.066322771,0.116244176,1
plane,0.191285866,0.958419845,0.105757932,0.184028334,1
warranty,0.272314675,0.973718719,0.157618214,0.26607937,1
feed,0.119047619,0.927221069,0.063291139,0.110823111,1
spoke,0.119760479,0.927712818,0.063694268,0.11154577,1
notion,0.131964809,0.935307617,0.070643642,0.123917064,1
rise,0.152413209,0.945306524,0.082493126,0.144641853,1
prime,0.14354067,0.941317889,0.077319588,0.135649905,1
learning,0.132255694,0.935471533,0.070810386,0.12421191,1
forever,0.185185185,0.956726041,0.102040816,0.177848019,1
affect,0.100225225,0.912687138,0.052787663,0.091745217,0.988888889
signals,0.165745856,0.950497213,0.090361446,0.158152445,1
servers,0.214797136,0.964047645,0.120320856,0.207843006,1
technique,0.138996139,0.939077696,0.074688797,0.131043907,1
quit,0.100571429,0.91399847,0.053012048,0.09210147,0.977777778
belong,0.123869172,0.931209704,0.066072754,0.115716948,0.988888889
pitching,0.584415584,0.993006229,0.412844037,0.581502368,1
smart,0.103746398,0.915036608,0.054711246,0.095310331,1
bush,0.294701987,0.976723855,0.172815534,0.288804311,1
plastic,0.153316107,0.946290023,0.083022388,0.145643853,1
rare,0.094781683,0.907113977,0.049748463,0.086316586,1
global,0.1640553,0.950442575,0.08935743,0.156524807,1
pitch,0.242506812,0.969620806,0.137984496,0.235977139,1
whereas,0.108935129,0.920445853,0.057605178,0.100664863,1
offensive,0.155594406,0.947218883,0.08436019,0.147952322,1
england,0.180894309,0.955961097,0.099441341,0.17358379,1
plays,0.176063304,0.954485849,0.096529284,0.168689964,1
engineer,0.158504007,0.948366299,0.086073501,0.150900379,1
fifth,0.218404908,0.965195061,0.122589532,0.21157427,1
espn,0.652014652,0.99480931,0.483695652,0.649718536,1
56,0.343629344,0.981422795,0.207459207,0.33829955,1
conversion,0.153846154,0.946508578,0.083333333,0.146180924,1
terrible,0.1002849,0.913725276,0.052821128,0.091900875,0.988764045
odd,0.081330869,0.891377991,0.042409639,0.072682971,0.988764045
1987,0.158081705,0.948202382,0.085824494,0.150472501,1
establish,0.157941437,0.948147743,0.085741811,0.15033038,1
root,0.168083097,0.951863184,0.091752577,0.160605478,1
concerns,0.117259552,0.926783958,0.062281316,0.109102947,1
watched,0.125894134,0.933231341,0.067226891,0.11786089,0.988764045
po,0.341650672,0.981258879,0.206018519,0.336298373,1
blow,0.083294338,0.892962518,0.043457031,0.074669644,1
puts,0.092002091,0.90509234,0.048245614,0.0835032,0.988764045
flow,0.121917808,0.929953011,0.06491612,0.113824505,1
corporation,0.263703704,0.972844498,0.151877133,0.257433951,1
stars,0.268882175,0.973554803,0.155322862,0.262675244,1
degrees,0.170989433,0.952846683,0.093487395,0.163549865,1
algorithms,0.408256881,0.98590318,0.25648415,0.403640811,1
mit,0.2510699,0.97131461,0.14379085,0.244656336,0.988764045
august,0.233112583,0.968364113,0.131934033,0.226541606,1
max,0.11238825,0.924052016,0.059539919,0.104258457,1
compile,0.341747573,0.981477434,0.206088993,0.336456986,1
till,0.12716763,0.933996285,0.067901235,0.119236366,1
sad,0.106097561,0.919899465,0.056056701,0.097887952,0.988636364
charges,0.223634053,0.96661567,0.125894134,0.216945867,1
affected,0.137392662,0.939624085,0.073763621,0.129597492,1
billion,0.374468085,0.983936182,0.230366492,0.369540469,1
refused,0.105582524,0.919462354,0.055769231,0.097365904,0.988636364
grand,0.133640553,0.938367392,0.071663921,0.125802078,0.988636364
grounds,0.168744008,0.952628128,0.092146597,0.161359715,1
cult,0.319419238,0.979510436,0.190064795,0.313874937,1
jump,0.094308943,0.908698503,0.049516221,0.085938179,0.988636364
settings,0.25323741,0.971642443,0.144975288,0.246912367,1
wear,0.11916046,0.928914873,0.063354932,0.111121904,1
directed,0.158325751,0.949459076,0.086053412,0.15081349,0.988636364
divine,0.330206379,0.980493935,0.197752809,0.324785261,1
losing,0.107777097,0.920391214,0.056957929,0.099584923,1
wild,0.120879121,0.930062288,0.064327485,0.112863647,1
nine,0.111467008,0.924215933,0.059063136,0.103330343,0.988636364
shop,0.127536232,0.93421484,0.068111455,0.119609892,1
expressed,0.16372093,0.950879685,0.089159068,0.156271457,1
non,0.086388749,0.900611955,0.045191802,0.077913484,0.977272727
feels,0.109113453,0.921483991,0.057704918,0.100939379,1
matthew,0.228868661,0.967599169,0.129221733,0.222245313,1
intend,0.085106383,0.89897279,0.044490429,0.076613341,0.977272727
menu,0.325323475,0.980056824,0.194260486,0.319846739,1
sells,0.13353566,0.937602448,0.071544715,0.125689275,1
approved,0.161410019,0.950606491,0.087790111,0.15401622,1
manage,0.083613647,0.895803737,0.043630893,0.075188902,1
pure,0.100986651,0.915364441,0.053178484,0.092797232,1
math,0.17791411,0.956070375,0.097643098,0.17073146,1
export,0.306878307,0.978526937,0.18125,0.301254533,1
experiment,0.112934997,0.926182931,0.059888579,0.10491136,0.988505747
capabilities,0.152631579,0.947218883,0.082621083,0.145124394,1
occupied,0.431761787,0.987487706,0.275316456,0.4274939,1
voltage,0.376623377,0.984264015,0.232,0.371775463,1
scoring,0.344554455,0.981914545,0.208133971,0.339355653,1
observed,0.170588235,0.953775544,0.093247588,0.163312186,1
amiga,0.210399033,0.964320839,0.117567568,0.203624257,1
portable,0.159779614,0.950005464,0.086826347,0.152364813,1
pat,0.171259843,0.953994099,0.093649085,0.163992378,1
visual,0.214549938,0.965195061,0.120165746,0.207826542,1
improved,0.109693878,0.923724183,0.058068872,0.101626795,0.988505747
republic,0.448453608,0.988307289,0.289036545,0.444355509,1
superior,0.101813926,0.916129385,0.053637485,0.09363564,1
1986,0.255506608,0.972298109,0.146464646,0.249281207,1
scientists,0.374193548,0.984100098,0.23015873,0.369319397,1
band,0.230563003,0.968637307,0.13030303,0.224111898,1
atheism,0.597222222,0.993661895,0.425742574,0.594549669,1
49,0.232118758,0.968910502,0.13129771,0.225686405,1
legally,0.192178771,0.960496121,0.106304079,0.185257662,1
seat,0.220230474,0.966724948,0.123741007,0.21365424,1
opened,0.107323232,0.922740684,0.056742323,0.099318296,0.988372093
suitable,0.104938272,0.920773686,0.055410691,0.096901617,0.988372093
sony,0.4,0.98590318,0.25,0.395454846,1
joke,0.122857143,0.932903508,0.065449011,0.115051381,1
phil,0.102533172,0.91869741,0.054071247,0.094464476,0.988372093
ass,0.125,0.93421484,0.066666667,0.117222276,1
measures,0.1301059,0.937165337,0.069579288,0.122394804,1
47,0.333980583,0.981258879,0.2004662,0.328725493,1
secretary,0.585034014,0.993334062,0.413461538,0.582256504,1
connector,0.405660377,0.986231013,0.25443787,0.40117415,1
martin,0.155656109,0.949021965,0.084396467,0.148274664,1
wars,0.240223464,0.970276473,0.136507937,0.233888422,1
conclusions,0.202352941,0.962954868,0.112565445,0.195557789,1
massacre,0.395402299,0.985629986,0.246418338,0.390809055,1
clue,0.127031019,0.935416894,0.067823344,0.119279828,1
130,0.152212389,0.947655994,0.082375479,0.144786879,1
hide,0.219667944,0.96661567,0.12338594,0.213084869,1
andy,0.167478092,0.953283794,0.091392136,0.160247054,1
jeff,0.158671587,0.95016938,0.086172345,0.151328634,1
defensive,0.360169492,0.983499071,0.219638243,0.355259232,1
tear,0.248538012,0.971915638,0.141903172,0.242375252,1
efficient,0.155393053,0.949513714,0.084241824,0.148094858,1
rom,0.130668716,0.938203475,0.069901316,0.123055313,1
electrical,0.209102091,0.964867228,0.116758242,0.202468649,1
vary,0.153707052,0.948858048,0.083251714,0.146387547,1
johnson,0.250737463,0.972243471,0.143338954,0.244600521,1
grace,0.294627383,0.977761993,0.172764228,0.288996044,1
compiled,0.22397892,0.967817725,0.12611276,0.217524769,1
approximately,0.127436282,0.936400393,0.068054444,0.119781239,1
dream,0.183585313,0.958693039,0.101070155,0.176639463,1
89,0.253353204,0.972625943,0.145051195,0.247246906,1
vehicles,0.30411449,0.978745492,0.179324895,0.298590043,1
comparable,0.106716886,0.922248935,0.056366048,0.09879259,1
fell,0.130668716,0.938203475,0.069901316,0.123055313,1
shameful,0.95505618,0.999562889,0.913978495,0.954837002,1
patrick,0.380313199,0.984865042,0.23480663,0.37561639,1
reader,0.148601399,0.946781772,0.0802644,0.141217195,1
header,0.27027027,0.974920774,0.15625,0.264360595,1
roughly,0.114170584,0.927931374,0.060541311,0.10634362,1
japanese,0.159924741,0.951207518,0.086912065,0.152683692,1
gateway,0.230352304,0.96896514,0.130168453,0.223974322,1
hits,0.221932115,0.967435253,0.124816446,0.215453421,1
pair,0.163618864,0.95251885,0.089098532,0.156424254,1
intel,0.216010165,0.966287837,0.121082621,0.209460238,1
kingdom,0.304659498,0.978800131,0.179704017,0.299141166,1
sorts,0.079588015,0.892580046,0.041443198,0.071305011,1
rarely,0.076813656,0.893618184,0.04,0.068604599,0.964285714
chemical,0.228882834,0.969074418,0.129230769,0.222563182,1
requests,0.166501487,0.954048738,0.090810811,0.159427956,1
mess,0.083790524,0.899628456,0.043727225,0.075661191,1
gold,0.19047619,0.96098787,0.105263158,0.183696707,1
86,0.256097561,0.973336247,0.146853147,0.250095382,1
rocket,0.22826087,0.96896514,0.128834356,0.221933881,1
occurred,0.15,0.947983827,0.081081081,0.14272095,1
700,0.206896552,0.964812589,0.115384615,0.200315356,1
theyd,0.08234127,0.898918151,0.042960663,0.074197118,0.988095238
awful,0.144578313,0.945688996,0.077922078,0.137231182,1
intellect,0.976744186,0.999781445,0.954545455,0.976634452,1
village,0.404819277,0.986504207,0.253776435,0.400429618,1
huh,0.09470124,0.912250027,0.049704142,0.086714856,1
index,0.231724138,0.969566168,0.131045242,0.225437956,1
73,0.413793103,0.986995957,0.260869565,0.40949413,1
rely,0.152727273,0.949076604,0.082677165,0.145482366,1
economy,0.362068966,0.983826904,0.221052632,0.357236962,1
villages,0.674698795,0.995574254,0.509090909,0.672707981,1
selection,0.099033816,0.918478855,0.05216285,0.091114051,0.976190476
4th,0.253012048,0.972899137,0.144827586,0.246974224,1
dept,0.180257511,0.958255928,0.099056604,0.173353355,1
xterm,0.563758389,0.992896951,0.392523364,0.560863662,1
specified,0.243125904,0.971423888,0.138385502,0.23697327,1
crazy,0.144206009,0.945525079,0.077705828,0.136854192,1
skepticism,0.96,0.999617528,0.923076923,0.959808154,1
stone,0.178343949,0.95770954,0.097902098,0.171416338,1
reads,0.12112473,0.933395257,0.064466616,0.11347991,1
existed,0.122270742,0.934105562,0.065116279,0.114640588,1
assembly,0.218708827,0.967599169,0.122781065,0.212346003,1
permanent,0.130503145,0.939569446,0.06980656,0.123068332,1
informed,0.112237999,0.928259207,0.059455587,0.104572201,1
japan,0.144097222,0.946126106,0.077642657,0.136832317,1
steps,0.131746032,0.940225112,0.070518267,0.124326825,1
trip,0.124437781,0.936181838,0.066346922,0.116926607,1
implement,0.178111588,0.958146651,0.097762073,0.17126432,1
promise,0.151183971,0.949076604,0.081773399,0.144006962,1
minimal,0.136963696,0.942847776,0.073516386,0.129609845,1
typically,0.126331811,0.937274615,0.067424858,0.118844519,1
capacity,0.119855596,0.933395257,0.06374808,0.112286507,1
un,0.218134034,0.967489892,0.122418879,0.211764457,1
depend,0.130503145,0.939569446,0.06980656,0.123068332,1
sp,0.111484218,0.927712818,0.059032717,0.103808821,1
broadcast,0.189281642,0.961151787,0.104534005,0.182569186,1
dog,0.150772025,0.948912687,0.081532417,0.14358992,1
experienced,0.126331811,0.937274615,0.067424858,0.118844519,1
sky,0.389671362,0.985793902,0.241982507,0.385181416,1
philosophy,0.158699809,0.951917823,0.086188993,0.15161551,1
trick,0.097935103,0.916457218,0.051488834,0.09008627,1
derived,0.195754717,0.962736313,0.108496732,0.189119857,1
hmmm,0.096064815,0.914654136,0.050455927,0.088191907,1
worship,0.275290216,0.976122828,0.159615385,0.269577141,1
diamond,0.588652482,0.993661895,0.417085427,0.586002695,1
750,0.254601227,0.973445525,0.145869947,0.248654005,1
montreal,0.337398374,0.982187739,0.202933985,0.332364444,1
hook,0.168016194,0.955086876,0.091712707,0.16104609,1
believing,0.192799071,0.962026008,0.106683805,0.186128828,1
revealed,0.158245949,0.951753907,0.085921325,0.151156066,1
125,0.27124183,0.975631079,0.156899811,0.265483249,1
humanity,0.267100977,0.975412523,0.154135338,0.261366184,1
pattern,0.111111111,0.928313845,0.058823529,0.103524283,1
increasing,0.143356643,0.946453939,0.077212806,0.136170901,1
signs,0.128425998,0.939186974,0.068619247,0.121055724,1
pitcher,0.475362319,0.99011037,0.311787072,0.471753889,1
assistance,0.126445644,0.938094197,0.067489712,0.119050741,1
wearing,0.153846154,0.951316796,0.083419156,0.146796156,0.987804878
350,0.23495702,0.970822861,0.133116883,0.22885878,1
essential,0.127626459,0.938749863,0.068162926,0.120246246,1
temperature,0.478134111,0.990219648,0.314176245,0.474551316,1
amounts,0.120499633,0.934597312,0.064112588,0.113030565,1
contract,0.181415929,0.95956726,0.099756691,0.174691351,1
duty,0.146559428,0.94781991,0.079074253,0.139413005,1
facility,0.200488998,0.9642662,0.111413043,0.193990545,1
buffalo,0.392344498,0.986121735,0.244047619,0.387935852,1
monday,0.248861912,0.972953776,0.142114385,0.242922051,1
socalled,0.106355383,0.924707682,0.056164384,0.098708595,1
ring,0.177681473,0.958529123,0.097502973,0.170912231,1
routines,0.24082232,0.971751721,0.136894825,0.234791102,1
influence,0.161417323,0.953447711,0.087794433,0.154452073,1
pixel,0.461971831,0.989563982,0.3003663,0.458238576,1
variable,0.176914779,0.958310567,0.09704142,0.17013635,1
protocol,0.29390681,0.978472298,0.172268908,0.288467892,1
drawn,0.139219015,0.944596219,0.074817518,0.131982339,1
md,0.3203125,0.980985685,0.190697674,0.315158626,1
39,0.257861635,0.974210469,0.14801444,0.252023341,1
camera,0.438502674,0.988525844,0.280821918,0.434546701,1
beings,0.212435233,0.966779587,0.11884058,0.206076719,1
francisco,0.36123348,0.984154737,0.220430108,0.356508772,1
bugs,0.188940092,0.961534259,0.1043257,0.182305116,1
announcement,0.225274725,0.969183696,0.126934985,0.219065159,1
gear,0.232624113,0.970440389,0.131621188,0.226499128,1
bytes,0.34893617,0.983280516,0.211340206,0.344084097,1
participate,0.2039801,0.965031144,0.113573407,0.197522677,1
davidians,0.412060302,0.987214512,0.259493671,0.407847384,1
quadra,0.532467532,0.992132007,0.362831858,0.529373109,1
acting,0.146297948,0.947710633,0.07892204,0.139148318,1
filter,0.128980892,0.940225112,0.06893617,0.121708059,1
hidden,0.13740458,0.944432302,0.073770492,0.13023478,1
pointing,0.094405594,0.915091247,0.049541284,0.086703144,1
stronger,0.138936535,0.945142607,0.074654378,0.131785404,1
detect,0.137288136,0.944377664,0.073703367,0.130116916,1
svga,0.372413793,0.985083597,0.228813559,0.367860312,1
politics,0.178414097,0.959239427,0.097944377,0.171736741,1
ethnic,0.387559809,0.986012458,0.240356083,0.383157869,1
wins,0.312138728,0.980493935,0.184931507,0.306961701,1
empty,0.160079051,0.953556988,0.087003222,0.153183405,1
lee,0.168224299,0.956234291,0.091836735,0.161426002,1
famous,0.160714286,0.953775544,0.087378641,0.153826253,1
wire,0.14529148,0.947929188,0.078336557,0.138217566,1
gary,0.224376731,0.969402251,0.126365055,0.218233251,1
breaking,0.163306452,0.954649765,0.088913282,0.15644945,1
ordinary,0.150139018,0.949896186,0.081162325,0.143123759,1
ati,0.574468085,0.99344334,0.402985075,0.571766341,1
educational,0.189031505,0.962026008,0.104381443,0.182479169,1
crash,0.23649635,0.971423888,0.13410596,0.230490468,1
guaranteed,0.125874126,0.938531308,0.067164179,0.118563132,1
ethernet,0.359201774,0.984209376,0.218918919,0.354514415,1
gee,0.108506363,0.927275708,0.057365439,0.100980427,1
jon,0.243243243,0.972462026,0.138461538,0.237313386,1
classes,0.212877792,0.967271336,0.119117647,0.206602535,1
wave,0.147406733,0.948803409,0.07956778,0.14035844,1
naturally,0.101758794,0.921866463,0.053606883,0.094148616,1
loop,0.251162791,0.973609442,0.143617021,0.245321649,1
eh,0.114084507,0.931264343,0.060492905,0.106627903,1
charles,0.154598826,0.952792045,0.083864119,0.147731337,0.9875
tuesday,0.233236152,0.971259972,0.132013201,0.227268568,1
61,0.431266846,0.988471205,0.274914089,0.42734006,1
suffer,0.108695652,0.928313845,0.057471264,0.101265732,1
pray,0.181200453,0.960496121,0.099626401,0.174638692,1
policies,0.27729636,0.977215605,0.160965795,0.271813024,1
literally,0.123934934,0.938203475,0.066061107,0.116691378,1
january,0.296846011,0.979291881,0.174291939,0.291572,1
challenge,0.13876843,0.945743635,0.074557316,0.131704287,1
reject,0.163766633,0.95536007,0.089186176,0.157000404,1
ignored,0.105471325,0.925855098,0.055671538,0.098001708,1
