,f1,acc,prec,kappa,recall
still,0.302440258,0.698557535,0.193183654,0.182267804,0.696158324
problem,0.338588074,0.73636761,0.22049634,0.229006997,0.729043684
go,0.310638856,0.71287291,0.199158957,0.195607156,0.705601907
work,0.30205772,0.705332751,0.192733278,0.185430758,0.697966507
back,0.311446677,0.720959458,0.19982699,0.199909753,0.705558949
ive,0.285787452,0.695224566,0.18,0.169840443,0.693167702
find,0.289396758,0.707791498,0.18401487,0.175467273,0.677238806
using,0.340902475,0.752595345,0.220776772,0.240565686,0.747765006
might,0.288979377,0.704239974,0.18118926,0.178603823,0.713359274
take,0.294823906,0.711179106,0.185558354,0.185917134,0.71706684
last,0.338914729,0.767019998,0.220897332,0.243684619,0.727696405
system,0.33703815,0.758824172,0.217484009,0.24065682,0.748498999
point,0.325862577,0.750191236,0.208058746,0.228780097,0.751189667
another,0.277543238,0.710140968,0.172975726,0.172163219,0.701790634
years,0.326805386,0.759589116,0.210029499,0.23207319,0.736044108
sure,0.252135646,0.684296798,0.155070849,0.141990466,0.674048443
believe,0.315393867,0.751174735,0.201420891,0.218893839,0.726454294
cant,0.271451271,0.699377117,0.167812705,0.164867504,0.709833795
going,0.292969283,0.717025462,0.182358939,0.190585428,0.74462179
things,0.302299177,0.731395476,0.189738108,0.202858137,0.743196092
help,0.302044471,0.744454158,0.19177563,0.204570003,0.710674157
never,0.286873776,0.721560485,0.178883072,0.185858726,0.723870056
better,0.285151302,0.722489345,0.178031634,0.184118299,0.71590106
doesnt,0.284526943,0.717790405,0.17688598,0.183076223,0.726822364
without,0.29127882,0.729592394,0.182421525,0.192028225,0.722301136
got,0.258975393,0.698885368,0.159542744,0.153833206,0.687366167
email,0.356747967,0.78384876,0.230268682,0.271246858,0.791486291
said,0.313168347,0.754343788,0.198335913,0.220497126,0.74383164
someone,0.238311515,0.68844935,0.145087833,0.13436596,0.666666667
made,0.286773428,0.737187193,0.178809172,0.192202037,0.723802395
read,0.268474374,0.731723309,0.166820959,0.173155177,0.687261632
thing,0.265819287,0.709649219,0.162089301,0.168768263,0.738296239
however,0.282317532,0.739427385,0.175425472,0.189850599,0.722650231
probably,0.258210007,0.712435799,0.157686349,0.161763135,0.712286159
etc,0.238871387,0.696371981,0.144850498,0.139555797,0.680718189
must,0.282760814,0.753578844,0.17744511,0.19295947,0.695618153
around,0.263021583,0.720139875,0.161000528,0.168542911,0.717989002
question,0.251847558,0.717899683,0.153996101,0.157095542,0.690779014
anything,0.242862997,0.697136925,0.146554566,0.145796712,0.708366534
thats,0.256716418,0.71429352,0.156066367,0.162727893,0.722978383
look,0.247962248,0.712654355,0.150416378,0.154349576,0.705451587
least,0.25318631,0.715058464,0.153552197,0.160456515,0.721044046
come,0.264088729,0.731723309,0.16171072,0.173859362,0.719771242
little,0.246875868,0.703638947,0.148711944,0.152818671,0.72630719
seems,0.236627505,0.698229702,0.142074689,0.142169978,0.707438017
give,0.23862168,0.710250246,0.144295885,0.145508187,0.689054726
long,0.246041056,0.719047099,0.149235148,0.154832044,0.70033389
case,0.252456088,0.725603759,0.153428623,0.162813384,0.712006717
part,0.26740682,0.747623211,0.164616286,0.181379709,0.711993243
fact,0.298948752,0.766801442,0.185336049,0.217733349,0.772495756
course,0.242846768,0.715167741,0.146179402,0.153224846,0.716981132
try,0.224802867,0.704567807,0.134731053,0.133481769,0.678200692
didnt,0.241038501,0.718883182,0.145296105,0.152203675,0.706747405
every,0.254928932,0.733635668,0.154730983,0.16863853,0.723330442
actually,0.236610938,0.705605945,0.141381646,0.146726624,0.724826389
best,0.239519159,0.723472844,0.144724896,0.151428741,0.694250871
enough,0.247349823,0.720686264,0.148619958,0.160300664,0.736842105
tell,0.211705405,0.692383346,0.125916056,0.119673521,0.664323374
id,0.205287294,0.678067971,0.121216948,0.111935417,0.669894366
either,0.238452656,0.711725494,0.14258588,0.150333246,0.727753304
though,0.230021755,0.709922413,0.137601943,0.141230811,0.700530035
number,0.270298224,0.768713802,0.167916042,0.18961355,0.692579505
lot,0.238067177,0.717407934,0.142554693,0.151336442,0.721428571
different,0.257385292,0.741776855,0.156089194,0.174286461,0.733213966
far,0.242805755,0.723964594,0.14552641,0.157899941,0.732368897
year,0.312764782,0.796142498,0.196345976,0.239637346,0.768325792
information,0.272428695,0.770025134,0.16823228,0.193901437,0.715712988
put,0.21993625,0.7058245,0.130749354,0.132467909,0.691886964
rather,0.229518548,0.733307835,0.136654135,0.150380171,0.716256158
great,0.218439716,0.729046006,0.129896907,0.138490201,0.686138614
set,0.236534718,0.742869632,0.141361257,0.159118841,0.723932473
possible,0.222325581,0.725931592,0.131559633,0.143213894,0.717
world,0.282874618,0.794995083,0.174363808,0.214041812,0.748987854
able,0.219285071,0.715987324,0.128725093,0.140306735,0.739614995
post,0.224577675,0.744180964,0.134018581,0.148227638,0.692543412
let,0.207784153,0.72085018,0.122463901,0.128795492,0.685071575
found,0.230573895,0.751666485,0.138133874,0.155306838,0.69703173
TRUE,0.236846615,0.756693258,0.142210331,0.162460365,0.707991803
done,0.20293725,0.706425527,0.118544194,0.123312723,0.704428424
real,0.220926568,0.729865588,0.130418605,0.143994846,0.721936148
following,0.266338322,0.788383783,0.163033395,0.197030184,0.726990693
seen,0.194822684,0.705988417,0.113791295,0.115196917,0.676715177
looking,0.194594595,0.706917277,0.11354477,0.115677984,0.679958027
run,0.24397961,0.764998361,0.146506228,0.172279548,0.728991597
available,0.250044972,0.772210687,0.150693842,0.179608925,0.733896515
called,0.210969044,0.743743853,0.1254,0.135995008,0.664194915
others,0.249114103,0.768440608,0.149352029,0.179006001,0.750266809
call,0.213848951,0.740083051,0.126490714,0.139443422,0.691239316
nothing,0.217713366,0.734564528,0.128127369,0.143436968,0.723768737
old,0.214051215,0.738389247,0.126381082,0.139778553,0.698821008
yes,0.19079046,0.705223473,0.110859334,0.113241859,0.683870968
power,0.26874536,0.784722981,0.162368244,0.201673965,0.779332616
quite,0.206768084,0.720795541,0.12078346,0.131370005,0.717672414
else,0.196037539,0.705114195,0.113604972,0.119585289,0.714440825
yet,0.198099984,0.718664627,0.115636364,0.122447308,0.690553746
isnt,0.207305651,0.722543984,0.120749227,0.133590136,0.732083793
keep,0.211745514,0.735985138,0.124186759,0.139254611,0.717920354
day,0.235686688,0.76221178,0.140054268,0.166480719,0.743078627
maybe,0.190276739,0.704239974,0.109996541,0.114719369,0.704318937
second,0.240190686,0.773576658,0.143892794,0.172080304,0.72616408
trying,0.199843872,0.719975959,0.116257947,0.125961151,0.711111111
program,0.290952571,0.805595017,0.177184466,0.228818323,0.812917595
reason,0.216906417,0.735274833,0.1268431,0.145270983,0.748049052
less,0.219427437,0.742268605,0.128762867,0.148551708,0.741610738
bit,0.20126183,0.723308928,0.117128695,0.128167429,0.714445689
always,0.205716131,0.731231559,0.120166006,0.133411531,0.714125561
place,0.214992453,0.744235603,0.126305419,0.144324104,0.721846847
god,0.479677319,0.90837067,0.330907534,0.440360736,0.871476888
end,0.218157182,0.747787127,0.128363564,0.147978823,0.726042841
mean,0.21686747,0.75139329,0.12797075,0.14679241,0.710259301
wrong,0.200193424,0.728882089,0.116751269,0.127881772,0.701694915
windows,0.369575584,0.855534914,0.233926954,0.317685424,0.879682179
ever,0.189838759,0.708993553,0.109608291,0.11615071,0.708286039
several,0.216272601,0.753688122,0.127615921,0.14691659,0.708428246
getting,0.197750703,0.719374932,0.114590876,0.125339916,0.72095672
hard,0.223589383,0.758660256,0.132114666,0.155238563,0.726857143
thought,0.184377838,0.705605945,0.106171548,0.110989296,0.7
government,0.385481852,0.865861654,0.245849298,0.33642042,0.892236385
youre,0.1888,0.722981095,0.109482279,0.117179891,0.68524971
heard,0.165231838,0.698011146,0.094751429,0.09185473,0.64504717
example,0.240411085,0.773849852,0.142298501,0.176065514,0.774231678
bad,0.194749403,0.723472844,0.112458655,0.124951147,0.725978648
order,0.223333929,0.762484974,0.131468237,0.157404053,0.741399763
given,0.228147625,0.761173642,0.133969307,0.162618978,0.768133175
next,0.218893197,0.757840673,0.12849162,0.152554542,0.738406659
support,0.226360513,0.766200415,0.133333333,0.161322925,0.748803828
problems,0.230069166,0.768877718,0.135622318,0.16556508,0.757793765
group,0.212094025,0.760080865,0.124683544,0.145973368,0.709483794
idea,0.187401575,0.7180636,0.107750815,0.118002824,0.718599034
drive,0.310536044,0.83695771,0.191890348,0.256212344,0.813559322
10,0.270139042,0.819309365,0.165048544,0.212153668,0.743620899
name,0.2027897,0.756420063,0.118818106,0.136781266,0.691463415
kind,0.171832681,0.69926784,0.097891308,0.101795466,0.702337023
line,0.196996158,0.748770626,0.114587566,0.131396866,0.701492537
times,0.209856916,0.755600481,0.122171946,0.145801026,0.743429287
away,0.223215949,0.772210687,0.130986223,0.161203611,0.75440806
start,0.179336613,0.717462572,0.102559448,0.112153888,0.713383838
seem,0.178013741,0.712381161,0.101549973,0.110633525,0.720606827
ill,0.176270086,0.722707901,0.101117318,0.109152827,0.686472819
interested,0.207614943,0.75893345,0.120971118,0.144217954,0.73164557
means,0.212609971,0.765271555,0.124143836,0.150271497,0.739795918
state,0.242074928,0.798819801,0.144294479,0.183469808,0.750957854
big,0.184803606,0.723308928,0.105728495,0.118916789,0.733077905
high,0.204471691,0.75893345,0.119017632,0.141449119,0.725063939
ago,0.184537815,0.734892361,0.106148492,0.119465061,0.705655527
life,0.254881377,0.806086766,0.152321205,0.197821646,0.780205656
person,0.22319893,0.777893126,0.130853686,0.163143942,0.758441558
software,0.284078864,0.815484646,0.169749177,0.229854267,0.87012987
makes,0.188909001,0.730685171,0.10811829,0.124735542,0.747395833
three,0.226392252,0.790514698,0.133954155,0.167340106,0.73046875
whether,0.206323397,0.759971588,0.119756711,0.144559416,0.744458931
remember,0.15300868,0.685444214,0.086192607,0.085219943,0.680628272
already,0.177663341,0.720795541,0.101191567,0.113086308,0.727272727
hope,0.16825141,0.718008961,0.095744681,0.103429001,0.693227092
data,0.281478102,0.827887663,0.16978536,0.229105774,0.822666667
send,0.222668004,0.788274506,0.13101983,0.164562393,0.740987984
perhaps,0.186544343,0.738389247,0.106830123,0.124119839,0.734939759
pretty,0.178262995,0.724456344,0.10148423,0.114799129,0.732262383
computer,0.234664628,0.781171457,0.136687444,0.177493324,0.828609987
list,0.194129159,0.774997268,0.113449222,0.134403263,0.672086721
general,0.236880315,0.798983718,0.139608802,0.18140441,0.781121751
says,0.171518765,0.741886133,0.098311218,0.109737091,0.671703297
change,0.185585267,0.748715987,0.106439163,0.12525078,0.723756906
based,0.211180124,0.777947765,0.122826823,0.153699118,0.75242047
note,0.179989222,0.750573708,0.103405573,0.119531015,0.693905817
ask,0.189642597,0.757185007,0.109151973,0.130191202,0.722222222
free,0.199961472,0.773084909,0.115977654,0.14209519,0.724860335
20,0.240053643,0.814227953,0.142857143,0.186660473,0.751048951
file,0.29487817,0.845044257,0.179316601,0.246468631,0.829370629
whole,0.18692253,0.749972681,0.107041107,0.127481642,0.736694678
small,0.173086889,0.738443886,0.098719212,0.112372309,0.701680672
works,0.169928082,0.728827451,0.096376399,0.109167005,0.717514124
game,0.375239311,0.893017157,0.241676942,0.335736019,0.838801712
left,0.187859662,0.760955087,0.107889126,0.130180459,0.725968436
stuff,0.159869494,0.718609988,0.090156394,0.099212981,0.705035971
original,0.191581432,0.775434379,0.110631531,0.135815799,0.714076246
version,0.219411033,0.794339416,0.127777778,0.166049378,0.775659824
large,0.195844556,0.77160966,0.112660469,0.140319721,0.748529412
cannot,0.215874311,0.790022948,0.125325752,0.162260062,0.777941176
wont,0.164776518,0.726368703,0.0928746,0.106112566,0.729689808
running,0.230380303,0.808709431,0.135190918,0.178929168,0.778603269
came,0.190216332,0.772975631,0.109466128,0.134941146,0.725111441
comes,0.152614379,0.71664299,0.08571953,0.093345281,0.694940476
subject,0.192653061,0.78384876,0.11161031,0.13810894,0.70342772
public,0.25406552,0.82706808,0.150769231,0.205180063,0.806886228
local,0.189068275,0.772210687,0.108603352,0.134220581,0.72972973
control,0.204863974,0.789203366,0.11870074,0.15166508,0.747368421
article,0.185916617,0.777018905,0.107126437,0.131302476,0.702865762
book,0.242062545,0.826521692,0.143585387,0.193159921,0.770516717
days,0.199267995,0.784832259,0.11499648,0.146155252,0.745814307
card,0.328898953,0.870451317,0.201736111,0.28745048,0.889739663
feel,0.188315372,0.765435472,0.107327586,0.13446282,0.767334361
show,0.178828746,0.757130368,0.101403729,0.124859995,0.75625
instead,0.151195852,0.722707901,0.084628347,0.094821664,0.70846395
theres,0.148970925,0.715331658,0.083150985,0.092280751,0.714733542
full,0.177803379,0.766036499,0.101268591,0.124378936,0.727987421
guess,0.147661755,0.709212108,0.082174688,0.09108418,0.727129338
agree,0.195474054,0.774669435,0.111506788,0.143546641,0.791469194
saying,0.194863752,0.775598295,0.111235452,0.142935144,0.785150079
ie,0.152495697,0.730958365,0.085570794,0.096827399,0.699842022
matter,0.17620651,0.759370561,0.099936346,0.122707196,0.744075829
simply,0.181308411,0.760681893,0.102797796,0.128212209,0.767405063
word,0.1898527,0.783630204,0.108971348,0.138167105,0.736507937
price,0.233653406,0.816850617,0.136412173,0.185800196,0.813694268
understand,0.170905764,0.752431428,0.096547447,0.117289664,0.743630573
answer,0.171814672,0.765599388,0.097694841,0.118897514,0.712
tried,0.171613394,0.762102502,0.097366149,0.118649763,0.72275641
anyway,0.148267526,0.711233745,0.082422505,0.092615958,0.737179487
buy,0.194317504,0.778439515,0.110834089,0.143357278,0.787439614
law,0.295225102,0.858867883,0.177726675,0.253129265,0.871175523
making,0.160339043,0.740192329,0.090025778,0.106425707,0.732258065
mind,0.162973553,0.744071686,0.091621459,0.109394189,0.736672052
source,0.197633655,0.799912578,0.114263998,0.147951258,0.73095624
including,0.20370784,0.805212545,0.118104118,0.154631649,0.74025974
almost,0.161849711,0.738553164,0.090677134,0.108464286,0.752442997
certainly,0.170089042,0.75046443,0.095685954,0.117641378,0.764705882
questions,0.182890855,0.772975631,0.103957076,0.13181657,0.759803922
12,0.2048,0.809911485,0.118927529,0.156548278,0.736842105
man,0.209706144,0.806032128,0.121235521,0.161609149,0.775947282
often,0.174438361,0.761064365,0.098507463,0.122927539,0.761120264
although,0.167351513,0.756420063,0.09433565,0.115481349,0.740495868
later,0.170255585,0.774724074,0.096840659,0.119417448,0.703826955
ones,0.159226714,0.738607802,0.088945612,0.107086019,0.75879397
car,0.335574768,0.886624413,0.207360507,0.298611568,0.879194631
hi,0.188332395,0.763577751,0.105996622,0.138573632,0.843697479
current,0.162388287,0.759315922,0.091513073,0.111292318,0.720067454
30,0.215966998,0.823461917,0.126133787,0.169916551,0.750421585
told,0.170129361,0.768659163,0.096230599,0.119793954,0.733108108
advance,0.182748815,0.764451972,0.102925475,0.132952436,0.814189189
issue,0.190617075,0.790733253,0.108884597,0.142207525,0.76440678
hand,0.160129543,0.744945908,0.089573269,0.108768099,0.754237288
working,0.151465502,0.745328379,0.084846013,0.099651593,0.705084746
home,0.176577303,0.77680035,0.100182983,0.127061804,0.743633277
money,0.221096269,0.815211452,0.127863612,0.175279997,0.816326531
today,0.179153767,0.782701344,0.101925787,0.130114554,0.739352641
unless,0.166290444,0.757840673,0.093465849,0.115837566,0.752981261
important,0.189211968,0.789749754,0.107932692,0.140996123,0.766211604
similar,0.14615798,0.739536663,0.081616323,0.09441025,0.698630137
wouldnt,0.151404151,0.734182057,0.084271845,0.099890714,0.744425386
space,0.225250707,0.835373183,0.132446326,0.180955344,0.75257732
cause,0.177652733,0.776417878,0.100408905,0.129340001,0.770034843
especially,0.149295775,0.735985138,0.083039561,0.098461071,0.738675958
everything,0.145178382,0.735548028,0.080762429,0.094200632,0.717277487
nice,0.13630137,0.724401705,0.075550494,0.084692114,0.695804196
sort,0.136363636,0.721779041,0.075492958,0.084787144,0.704028021
15,0.223615465,0.837613376,0.131288344,0.180285528,0.753521127
couple,0.140448462,0.72981095,0.077872012,0.089768368,0.715044248
anybody,0.119426501,0.694623538,0.065548253,0.066946219,0.67079646
standard,0.157341344,0.754780898,0.087932844,0.108441689,0.74688057
within,0.184261869,0.794394055,0.104783037,0.138136526,0.763016158
area,0.169827223,0.784722981,0.096181384,0.122772323,0.724820144
fine,0.151068534,0.748224238,0.084102564,0.102349504,0.741410488
everyone,0.151581243,0.744945908,0.084259446,0.102813083,0.754068716
university,0.275256223,0.864768878,0.164106145,0.236712515,0.852994555
live,0.185473411,0.794120861,0.10522443,0.140002234,0.781420765
address,0.182059801,0.798218774,0.103604739,0.136633028,0.75
type,0.139941691,0.742104688,0.077732794,0.090939245,0.700729927
except,0.14507772,0.738553164,0.08039604,0.09634063,0.742230347
side,0.152654449,0.754944815,0.085106383,0.104748846,0.73992674
info,0.153874403,0.748224238,0.085475316,0.106039565,0.770220588
news,0.179366438,0.790514698,0.101477355,0.133949645,0.771639042
50,0.190519187,0.804065129,0.108427544,0.146431084,0.784386617
phone,0.230789543,0.840837067,0.134502924,0.189930281,0.812267658
mail,0.190734463,0.804338324,0.108511185,0.146814244,0.787313433
evidence,0.240061162,0.837066987,0.138897081,0.199783432,0.883677298
interesting,0.149702823,0.749863403,0.083075655,0.102608698,0.756097561
known,0.16663238,0.77865807,0.09357671,0.121051389,0.759849906
1993,0.304303626,0.887826467,0.18561389,0.269491124,0.843984962
systems,0.201812977,0.81717845,0.115542202,0.159204625,0.796610169
usually,0.149728472,0.760463337,0.083459459,0.103041337,0.72693032
ok,0.129153178,0.720740903,0.070973783,0.080805963,0.716446125
team,0.356984479,0.904928423,0.221864952,0.325621185,0.913043478
key,0.247111111,0.861162714,0.146367146,0.208716714,0.792775665
goes,0.132500867,0.726696536,0.072886854,0.0847745,0.727619048
sorry,0.115409836,0.705168834,0.063139013,0.06646149,0.67047619
difference,0.1421092,0.749317015,0.078772803,0.095384938,0.72519084
machine,0.179939733,0.79182603,0.101382488,0.136125213,0.799235182
consider,0.155602864,0.761610753,0.086526044,0.110043386,0.77159309
rest,0.148090413,0.761119003,0.082393755,0.102245069,0.730769231
check,0.142406312,0.762430335,0.079323226,0.096404857,0.695568401
claim,0.188314607,0.80264452,0.106588654,0.14550395,0.807321773
simple,0.151913641,0.763905584,0.084571678,0.106395339,0.74566474
lets,0.148788277,0.752431428,0.082431307,0.102868314,0.76300578
human,0.24205183,0.844989619,0.140465116,0.203189753,0.874517375
exactly,0.128484024,0.719812042,0.070430408,0.081132518,0.731141199
due,0.142163527,0.758660256,0.078964401,0.096480049,0.712062257
clear,0.168486097,0.779423014,0.094217922,0.124517502,0.795719844
certain,0.156487026,0.769096274,0.087149844,0.111874429,0.765625
open,0.154032747,0.771336466,0.085888188,0.1094399,0.745596869
likely,0.153540964,0.766856081,0.085430464,0.108821288,0.757338552
havent,0.115245308,0.706370888,0.062881782,0.067825385,0.688976378
care,0.15766129,0.771718938,0.08778626,0.113650891,0.772727273
100,0.16606983,0.796415692,0.093639576,0.12307193,0.733201581
files,0.273031317,0.86935854,0.161336687,0.237348647,0.887351779
include,0.179649123,0.808381598,0.101883789,0.137607757,0.758893281
speed,0.204831404,0.827341274,0.117291066,0.164659042,0.807539683
correct,0.128430296,0.739700579,0.070723353,0.082646611,0.697813121
went,0.178794179,0.805758933,0.101123596,0.136939169,0.770916335
started,0.168510638,0.786471424,0.094308169,0.125749105,0.790419162
major,0.168005209,0.790569337,0.094229364,0.125404671,0.774
message,0.170781427,0.799967217,0.096271706,0.128636701,0.755511022
code,0.216954393,0.833952573,0.124445758,0.177959064,0.845381526
whatever,0.125916652,0.732980002,0.069046685,0.08076045,0.713995943
games,0.307258633,0.892580046,0.185848252,0.275038517,0.886178862
john,0.192070031,0.828543329,0.109932213,0.152338046,0.759674134
25,0.23853211,0.863949295,0.140338251,0.202151133,0.794297352
cost,0.187485242,0.811987761,0.105979712,0.14717508,0.811860941
sense,0.157690651,0.786362146,0.088129063,0.115400034,0.748466258
months,0.157088123,0.783630204,0.087627642,0.114865837,0.757700205
experience,0.139832977,0.75800459,0.077220077,0.096287814,0.739219713
recently,0.136765271,0.754453065,0.075439712,0.093012293,0.73100616
thus,0.174187726,0.800021856,0.097820578,0.133200978,0.794238683
play,0.209372431,0.842366954,0.120695103,0.171358449,0.789256198
common,0.162208068,0.784395148,0.090392806,0.120469626,0.789256198
past,0.137247278,0.75751284,0.075734821,0.093913519,0.730848861
children,0.269726501,0.873073981,0.159006672,0.235502323,0.888198758
posted,0.158151932,0.792918807,0.088557214,0.116603492,0.738589212
appreciated,0.172719595,0.785925036,0.096144805,0.131636233,0.848547718
easy,0.135221907,0.749808764,0.074350987,0.091907425,0.745833333
deal,0.133761572,0.749480931,0.073520249,0.090546605,0.740585774
provide,0.158254353,0.79133428,0.088423645,0.11706989,0.752620545
national,0.233914784,0.853622555,0.135430464,0.19780359,0.857442348
reading,0.134680135,0.76128292,0.074365704,0.091812845,0.71278826
sale,0.306739526,0.896022293,0.185626102,0.275538729,0.882599581
access,0.161466288,0.790022948,0.090112031,0.120388227,0.775681342
asked,0.15431694,0.788602339,0.086118566,0.112977973,0.741596639
history,0.205859476,0.832641241,0.117420881,0.167919297,0.834033613
copy,0.170368674,0.802043493,0.095556126,0.130205536,0.784810127
talking,0.127203344,0.737569665,0.069568674,0.084009775,0.741525424
gets,0.131627735,0.744071686,0.072110502,0.088824842,0.753715499
16,0.217171717,0.847557644,0.125080802,0.180638539,0.823404255
memory,0.181818182,0.814610425,0.102473498,0.142932654,0.805555556
become,0.158730159,0.794394055,0.088639201,0.118358855,0.758547009
uses,0.14942296,0.770462245,0.082531872,0.108133142,0.788461538
took,0.151967436,0.79510436,0.084955752,0.111409314,0.719486081
add,0.123065163,0.749262376,0.067533557,0.080493079,0.692473118
words,0.158113125,0.789367282,0.087970838,0.117919533,0.780172414
pc,0.191429902,0.810293957,0.107282694,0.153205512,0.887688985
particular,0.154145919,0.786526063,0.085659288,0.113802711,0.768898488
write,0.145094806,0.773358103,0.080200501,0.104091302,0.760259179
wanted,0.122757318,0.746202601,0.067259934,0.08029313,0.701943844
posting,0.145213108,0.7819364,0.080579986,0.104475106,0.733766234
pay,0.183255125,0.819309365,0.103400223,0.145090852,0.804772234
david,0.156150704,0.796852803,0.087198986,0.116290029,0.746203905
states,0.2029469,0.843350454,0.116390306,0.166331712,0.79175705
via,0.155411255,0.786799257,0.086318827,0.115289445,0.778741866
american,0.194086429,0.825756748,0.109839817,0.156546008,0.8329718
single,0.137398374,0.768112775,0.075784753,0.096214778,0.734782609
offer,0.185710601,0.827505191,0.105293946,0.148111,0.786026201
needs,0.127893291,0.757075729,0.070258621,0.086270348,0.711790393
box,0.166009738,0.803464102,0.092866407,0.126954553,0.781659389
hear,0.115125753,0.727024369,0.062632492,0.072558362,0.711159737
chip,0.267201069,0.880122391,0.157604413,0.234881558,0.877192982
disk,0.257169871,0.871216261,0.150165624,0.224061074,0.894736842
oh,0.125594672,0.748934543,0.068764326,0.083906372,0.723684211
low,0.156112577,0.790296142,0.086733447,0.116582265,0.78021978
stop,0.13581469,0.761501475,0.074630113,0.094864187,0.753846154
taken,0.141128205,0.771227188,0.07781045,0.100665546,0.757709251
sell,0.196369215,0.828270134,0.111046848,0.159585078,0.847682119
personal,0.15350488,0.791498197,0.08530572,0.114136198,0.765486726
soon,0.157024793,0.799366189,0.087602459,0.11797933,0.756637168
form,0.14924059,0.788820894,0.082824334,0.109801221,0.753333333
short,0.129007037,0.756529341,0.070678946,0.088367171,0.738255034
discussion,0.164651163,0.803737296,0.091828794,0.126573183,0.795505618
video,0.230540701,0.858485411,0.132785763,0.196706594,0.873873874
net,0.127265563,0.757949951,0.069687163,0.087093469,0.732426304
saw,0.13242101,0.764451972,0.072659011,0.092571799,0.746031746
research,0.214346956,0.849797836,0.122629169,0.179802197,0.850340136
taking,0.134363853,0.761337559,0.073583677,0.094712935,0.772209567
theyre,0.122796824,0.752540706,0.067075751,0.082699431,0.725400458
arent,0.135876043,0.762321058,0.074396345,0.096474371,0.782608696
among,0.16996741,0.81909081,0.095412328,0.133181874,0.777522936
turn,0.134247128,0.765326194,0.073558648,0.095084628,0.767281106
christian,0.282748747,0.89050377,0.167372881,0.252816879,0.910138249
happen,0.120657452,0.742760354,0.065650407,0.080587549,0.744239631
close,0.137510513,0.775871489,0.075659417,0.098664115,0.753456221
position,0.154473386,0.79603322,0.085613859,0.116861636,0.789351852
14,0.207938389,0.853895749,0.119225543,0.173931523,0.8125
contact,0.161101198,0.820183586,0.090492554,0.124392047,0.733178654
along,0.12729064,0.75800459,0.06955211,0.087983867,0.749419954
early,0.159771755,0.806906349,0.088983051,0.122765216,0.781395349
window,0.231856134,0.869303901,0.134450652,0.199498514,0.841491841
various,0.149322306,0.797672386,0.082781457,0.11194924,0.761124122
allow,0.132382892,0.767238553,0.072479929,0.093859854,0.762910798
assume,0.123265953,0.758277784,0.067286889,0.084407807,0.733490566
response,0.131529657,0.771992132,0.07211319,0.093307902,0.747044917
country,0.193270525,0.836247405,0.109052248,0.158814548,0.848699764
level,0.135571878,0.774942629,0.074389682,0.097560207,0.763593381
four,0.14965035,0.800677522,0.083010085,0.112678632,0.758865248
top,0.13014553,0.771391105,0.07131465,0.092029672,0.743467933
mac,0.254533465,0.876461589,0.147779479,0.223779626,0.916864608
expect,0.117804041,0.747131461,0.064014916,0.079002131,0.737470167
death,0.195968645,0.843077259,0.110970197,0.162176926,0.837320574
